true_angle,convex_hull_area,convex_hull_perimeter,circularity,photon_density,mean_pairwise_distance,max_pairwise_distance,min_pairwise_distance,pairwise_entropy
0.6,4.145,7.386,0.955,30.884,0.952,2.437,0.0,2.767
0.6,3.883,7.256,0.927,25.24,0.908,2.486,0.0,2.709
0.6,4.087,7.298,0.964,25.203,0.949,2.393,0.0,2.78
0.6,4.148,7.41,0.949,30.135,0.884,2.436,0.0,2.735
0.6,4.119,7.412,0.942,27.676,0.945,2.495,0.0,2.74
0.6,4.06,7.336,0.948,31.036,0.843,2.436,0.0,2.692
0.6,3.999,7.263,0.953,28.008,0.978,2.474,0.0,2.762
0.6,3.982,7.276,0.945,25.865,0.926,2.411,0.0,2.768
0.6,3.906,7.197,0.947,28.931,0.829,2.382,0.0,2.741
0.6,3.979,7.328,0.931,29.405,0.875,2.462,0.0,2.721
0.6,3.601,7.01,0.921,28.051,0.857,2.421,0.0,2.719
0.6,3.395,6.75,0.936,32.991,0.817,2.326,0.0,2.704
0.6,4.065,7.429,0.926,30.014,0.847,2.499,0.0,2.678
0.6,3.797,7.126,0.94,34.234,0.88,2.393,0.0,2.715
0.4,4.003,7.243,0.959,28.232,0.884,2.437,0.0,2.74
0.4,3.867,7.172,0.945,34.397,0.879,2.416,0.0,2.713
0.4,4.219,7.406,0.967,31.523,0.909,2.463,0.0,2.74
0.4,3.706,7.072,0.931,26.98,0.848,2.371,0.0,2.733
0.4,4.132,7.402,0.948,27.833,0.927,2.462,0.0,2.757
0.4,3.861,7.201,0.936,26.675,0.932,2.427,0.0,2.763
0.4,3.928,7.286,0.93,30.546,0.876,2.493,0.0,2.693
0.4,3.817,7.124,0.945,28.291,0.866,2.426,0.0,2.712
0.4,4.052,7.348,0.943,29.366,0.907,2.441,0.0,2.741
0.4,3.877,7.183,0.944,23.212,0.907,2.38,0.0,2.769
0.4,3.719,7.108,0.925,31.463,0.929,2.435,0.0,2.76
0.4,3.974,7.287,0.94,27.428,0.908,2.503,0.0,2.725
0.4,3.966,7.314,0.932,32.522,0.836,2.462,0.0,2.662
0.4,4.067,7.337,0.949,30.242,0.93,2.492,0.0,2.748
0.4,4.174,7.435,0.949,28.746,0.957,2.467,0.0,2.776
0.4,3.354,6.772,0.919,29.218,0.844,2.371,0.0,2.688
0.4,3.821,7.178,0.932,29.571,0.894,2.448,0.0,2.732
0.4,4.256,7.457,0.962,27.958,0.93,2.447,0.0,2.766
0.4,3.706,7.056,0.935,29.41,0.861,2.411,0.0,2.707
0.4,3.929,7.2,0.952,27.998,0.892,2.413,0.0,2.769
0.4,4.215,7.44,0.957,26.807,0.98,2.477,0.0,2.778
0.4,3.982,7.29,0.942,25.618,0.89,2.433,0.0,2.747
0.4,3.944,7.299,0.93,25.103,0.913,2.406,0.0,2.756
0.4,3.497,6.983,0.901,30.602,0.834,2.419,0.0,2.689
0.4,3.357,6.765,0.922,33.964,0.822,2.378,0.0,2.675
0.4,3.843,7.163,0.941,28.885,0.898,2.421,0.0,2.727
0.4,3.829,7.249,0.916,29.771,0.86,2.446,0.0,2.692
0.4,3.881,7.21,0.938,29.629,0.898,2.421,0.0,2.726
0.4,3.591,6.971,0.929,33.142,0.827,2.451,0.0,2.663
0.4,4.267,7.455,0.965,25.309,0.939,2.474,0.0,2.765
0.4,4.008,7.296,0.946,33.18,0.898,2.476,0.0,2.71
0.4,3.829,7.133,0.946,29.254,0.849,2.417,0.0,2.695
0.4,3.807,7.242,0.912,30.993,0.871,2.457,0.0,2.715
0.4,4.13,7.354,0.96,26.878,0.965,2.439,0.0,2.786
0.4,3.944,7.26,0.94,26.877,0.859,2.447,0.0,2.724
0.4,3.891,7.296,0.919,26.727,0.863,2.467,0.0,2.71
0.4,3.834,7.149,0.943,30.515,0.901,2.363,0.0,2.759
0.4,4.237,7.455,0.958,31.155,0.913,2.483,0.0,2.748
0.4,4.03,7.338,0.941,25.557,0.912,2.466,0.0,2.745
0.4,4.128,7.369,0.955,32.464,0.907,2.49,0.0,2.735
0.4,3.975,7.299,0.938,26.915,0.848,2.44,0.0,2.7
0.4,4.025,7.323,0.943,32.301,0.912,2.45,0.0,2.733
0.4,4.045,7.359,0.939,31.152,0.937,2.471,0.0,2.744
0.4,3.92,7.193,0.952,27.042,0.884,2.434,0.0,2.732
0.4,4.004,7.307,0.942,27.719,0.791,2.428,0.0,2.679
0.4,3.893,7.252,0.93,26.455,0.933,2.418,0.0,2.778
0.4,3.679,7.056,0.929,31.256,0.88,2.436,0.0,2.719
0.4,3.785,7.149,0.931,31.439,0.867,2.371,0.0,2.743
0.4,3.945,7.283,0.935,31.939,0.862,2.504,0.0,2.68
0.4,4.162,7.385,0.959,28.114,0.967,2.47,0.0,2.773
0.4,3.906,7.232,0.939,27.647,0.858,2.396,0.0,2.72
0.4,3.564,7.004,0.913,32.832,0.794,2.45,0.0,2.641
0.4,3.688,7.078,0.925,26.846,0.897,2.397,0.0,2.717
0.4,4.127,7.341,0.962,23.744,0.926,2.424,0.0,2.767
0.4,3.901,7.187,0.949,25.635,0.913,2.379,0.0,2.77
0.4,3.618,6.936,0.945,32.061,0.817,2.341,0.0,2.693
0.4,3.898,7.173,0.952,27.448,0.9,2.426,0.0,2.762
0.4,3.445,6.875,0.916,31.062,0.795,2.32,0.0,2.683
0.4,4.186,7.452,0.947,26.759,0.923,2.494,0.0,2.743
0.4,4.053,7.324,0.949,27.636,0.911,2.419,0.0,2.765
0.4,3.629,6.98,0.936,32.788,0.821,2.489,0.0,2.634
0.4,4.026,7.272,0.957,33.286,0.898,2.438,0.0,2.735
0.4,4.168,7.396,0.957,24.952,0.949,2.504,0.0,2.759
0.4,3.748,7.097,0.935,29.617,0.918,2.444,0.0,2.734
0.4,3.818,7.156,0.937,34.573,0.862,2.46,0.0,2.697
0.4,3.875,7.12,0.96,32.518,0.92,2.401,0.0,2.754
0.4,3.95,7.295,0.933,31.391,0.885,2.503,0.0,2.712
0.4,3.786,7.189,0.92,26.68,0.886,2.411,0.0,2.71
0.4,3.843,7.175,0.938,30.182,0.815,2.43,0.0,2.698
0.4,3.993,7.269,0.95,26.796,0.91,2.428,0.0,2.764
0.4,3.889,7.19,0.945,27.515,0.853,2.427,0.0,2.721
0.4,4.054,7.298,0.956,27.134,0.872,2.468,0.0,2.714
0.4,3.828,7.105,0.953,30.562,0.907,2.365,0.0,2.771
0.4,3.689,7.0,0.946,31.175,0.878,2.337,0.0,2.754
0.4,3.933,7.271,0.935,32.29,0.894,2.426,0.0,2.72
0.4,4.104,7.385,0.946,32.162,0.948,2.448,0.0,2.755
0.4,3.797,7.104,0.946,28.178,0.84,2.363,0.0,2.695
0.4,3.757,7.128,0.929,31.409,0.868,2.395,0.0,2.736
0.4,3.909,7.21,0.945,33.254,0.866,2.413,0.0,2.733
0.4,3.91,7.221,0.942,27.367,0.825,2.436,0.0,2.697
0.4,4.143,7.399,0.951,28.966,0.941,2.45,0.0,2.765
0.4,3.952,7.361,0.917,28.595,0.922,2.458,0.0,2.732
0.4,3.753,7.083,0.94,28.776,0.948,2.385,0.0,2.766
0.4,4.053,7.296,0.957,30.591,0.87,2.491,0.0,2.711
0.4,3.96,7.247,0.948,29.544,0.935,2.423,0.0,2.767
0.4,4.123,7.404,0.945,29.831,0.828,2.473,0.0,2.697
0.4,3.411,6.772,0.935,31.365,0.855,2.434,0.0,2.674
0.4,3.69,7.13,0.912,28.994,0.834,2.417,0.0,2.693
0.4,3.599,7.025,0.917,31.673,0.913,2.449,0.0,2.712
0.4,3.876,7.171,0.947,27.867,0.924,2.449,0.0,2.753
0.4,4.025,7.351,0.936,29.813,0.921,2.466,0.0,2.722
0.4,4.152,7.396,0.954,26.253,0.952,2.449,0.0,2.756
0.4,4.036,7.349,0.939,26.019,0.977,2.492,0.0,2.755
0.4,3.809,7.161,0.933,32.034,0.831,2.425,0.0,2.702
0.4,3.926,7.222,0.946,29.295,0.937,2.43,0.0,2.758
0.4,4.097,7.385,0.944,31.0,0.915,2.49,0.0,2.741
0.4,4.091,7.352,0.951,23.465,0.904,2.447,0.0,2.731
0.4,3.918,7.247,0.937,28.585,0.892,2.464,0.0,2.718
0.4,3.739,7.05,0.945,28.084,0.853,2.425,0.0,2.702
0.4,3.964,7.254,0.947,25.729,0.901,2.477,0.0,2.72
1.4,3.862,7.174,0.943,28.223,0.891,2.445,0.0,2.702
1.4,3.818,7.162,0.935,30.118,0.959,2.439,0.0,2.772
1.4,3.897,7.218,0.94,28.999,0.84,2.454,0.0,2.702
1.4,3.939,7.292,0.931,30.721,0.884,2.428,0.0,2.738
1.4,4.046,7.314,0.951,25.459,0.888,2.452,0.0,2.724
1.4,3.596,6.933,0.94,28.918,0.896,2.308,0.0,2.776
1.4,3.946,7.241,0.946,26.357,0.939,2.396,0.0,2.757
1.4,3.623,6.977,0.935,29.536,0.873,2.394,0.0,2.733
1.4,4.125,7.338,0.963,29.816,0.903,2.429,0.0,2.749
1.4,3.652,6.996,0.938,27.927,0.87,2.375,0.0,2.733
1.4,3.81,7.174,0.93,25.194,0.843,2.419,0.0,2.71
1.4,3.866,7.264,0.921,31.554,0.85,2.463,0.0,2.693
1.4,3.972,7.222,0.957,28.701,0.888,2.397,0.0,2.768
1.4,3.648,7.129,0.902,30.428,0.865,2.456,0.0,2.707
1.4,4.005,7.312,0.942,23.967,0.927,2.442,0.0,2.77
1.4,3.903,7.266,0.929,26.643,0.878,2.443,0.0,2.723
1.4,3.811,7.132,0.942,29.129,0.937,2.449,0.0,2.75
1.4,3.77,7.155,0.926,28.646,0.866,2.391,0.0,2.74
1.4,4.318,7.525,0.958,28.486,0.928,2.458,0.0,2.776
1.4,4.037,7.302,0.951,31.46,0.927,2.431,0.0,2.757
1.4,3.642,6.992,0.936,34.872,0.843,2.295,0.0,2.735
1.4,4.123,7.376,0.952,30.8,0.974,2.485,0.0,2.767
1.4,3.748,7.123,0.928,31.48,0.834,2.469,0.0,2.693
1.4,3.896,7.206,0.943,29.263,0.945,2.449,0.0,2.751
1.4,3.901,7.314,0.916,27.687,0.91,2.44,0.0,2.722
1.4,3.687,7.014,0.942,32.271,0.875,2.388,0.0,2.734
1.4,3.889,7.174,0.95,27.516,0.895,2.39,0.0,2.742
1.4,4.165,7.443,0.945,25.929,0.93,2.469,0.0,2.751
1.4,3.675,7.126,0.909,32.383,0.831,2.453,0.0,2.65
1.4,3.98,7.296,0.94,27.891,0.836,2.43,0.0,2.697
1.4,4.117,7.432,0.937,28.42,0.899,2.489,0.0,2.717
1.4,4.096,7.336,0.956,28.077,0.925,2.451,0.0,2.735
1.4,4.207,7.436,0.956,27.575,0.963,2.465,0.0,2.771
1.4,4.246,7.47,0.956,31.557,0.929,2.445,0.0,2.747
1.4,3.78,7.241,0.906,32.279,0.876,2.494,0.0,2.702
1.4,4.154,7.407,0.951,28.169,0.934,2.467,0.0,2.747
1.4,3.778,7.076,0.948,28.058,0.954,2.453,0.0,2.753
1.4,3.992,7.308,0.939,30.311,0.829,2.411,0.0,2.664
1.4,4.007,7.333,0.936,29.198,0.919,2.44,0.0,2.754
1.4,4.278,7.486,0.959,26.651,0.866,2.467,0.0,2.704
1.4,3.894,7.14,0.96,28.506,0.938,2.362,0.0,2.769
1.4,3.769,7.143,0.928,33.167,0.827,2.457,0.0,2.672
1.4,4.223,7.472,0.951,25.575,0.912,2.492,0.0,2.735
1.4,3.83,7.252,0.915,31.857,0.793,2.487,0.0,2.645
1.4,3.807,7.159,0.933,28.898,0.815,2.426,0.0,2.703
1.4,3.802,7.072,0.955,29.721,0.946,2.355,0.0,2.798
1.4,3.894,7.207,0.942,29.792,0.859,2.453,0.0,2.713
1.4,4.011,7.322,0.94,24.43,0.863,2.431,0.0,2.73
1.4,4.33,7.539,0.957,27.251,0.89,2.492,0.0,2.723
1.4,3.887,7.235,0.933,35.763,0.873,2.512,0.0,2.702
1.4,3.859,7.198,0.936,25.656,0.87,2.396,0.0,2.726
1.4,3.774,7.126,0.934,28.088,0.897,2.411,0.0,2.738
1.4,3.96,7.266,0.943,27.778,0.94,2.472,0.0,2.739
1.4,4.005,7.296,0.945,28.468,0.899,2.46,0.0,2.735
1.4,3.963,7.315,0.931,31.544,0.86,2.474,0.0,2.692
1.4,3.875,7.162,0.949,32.771,0.919,2.385,0.0,2.748
1.4,3.845,7.127,0.951,31.207,0.909,2.391,0.0,2.737
1.4,4.32,7.553,0.952,28.702,0.908,2.492,0.0,2.723
1.4,4.085,7.339,0.953,31.824,0.94,2.438,0.0,2.751
1.4,4.28,7.471,0.964,27.103,0.969,2.473,0.0,2.775
1.4,4.295,7.496,0.961,24.679,0.972,2.488,0.0,2.757
1.4,3.662,7.048,0.926,26.218,0.886,2.395,0.0,2.745
1.4,4.013,7.242,0.962,27.408,0.945,2.427,0.0,2.782
1.4,3.932,7.258,0.938,27.978,0.918,2.436,0.0,2.74
1.4,3.737,7.064,0.941,25.689,0.903,2.333,0.0,2.772
1.4,4.198,7.464,0.947,29.541,0.951,2.484,0.0,2.752
1.4,3.893,7.208,0.942,31.082,0.93,2.399,0.0,2.774
1.4,4.002,7.26,0.954,30.984,0.89,2.418,0.0,2.739
1.4,3.83,7.158,0.939,31.851,0.889,2.387,0.0,2.75
1.4,4.107,7.37,0.95,30.434,0.859,2.487,0.0,2.714
1.4,3.656,6.968,0.946,25.438,0.943,2.335,0.0,2.796
1.4,3.724,7.171,0.91,29.0,0.816,2.45,0.0,2.683
1.4,3.749,7.109,0.932,26.143,0.865,2.417,0.0,2.731
1.4,3.885,7.225,0.935,33.201,0.898,2.44,0.0,2.759
1.4,3.849,7.257,0.918,28.582,0.86,2.455,0.0,2.686
1.4,3.382,6.787,0.923,27.794,0.81,2.287,0.0,2.709
1.4,3.977,7.313,0.935,29.166,0.888,2.477,0.0,2.704
1.4,3.83,7.126,0.948,32.638,0.852,2.444,0.0,2.7
1.4,4.105,7.37,0.95,28.259,0.937,2.467,0.0,2.743
1.4,3.64,6.95,0.947,32.416,0.912,2.354,0.0,2.747
1.4,4.142,7.419,0.946,27.523,0.874,2.488,0.0,2.685
1.4,3.892,7.183,0.948,30.579,0.927,2.439,0.0,2.76
1.4,3.979,7.297,0.939,32.421,0.854,2.426,0.0,2.717
1.4,3.739,7.124,0.926,24.875,0.923,2.491,0.0,2.733
1.4,4.138,7.362,0.96,32.623,0.92,2.47,0.0,2.733
1.4,4.234,7.458,0.957,25.033,0.948,2.465,0.0,2.766
1.4,3.464,6.907,0.912,25.114,0.905,2.379,0.0,2.747
1.4,4.008,7.31,0.943,28.69,0.867,2.476,0.0,2.721
1.4,3.873,7.241,0.928,30.211,0.907,2.45,0.0,2.747
1.4,3.998,7.297,0.943,28.267,0.988,2.466,0.0,2.787
1.4,3.973,7.286,0.941,27.688,0.89,2.459,0.0,2.715
1.4,3.884,7.233,0.933,26.521,0.912,2.451,0.0,2.734
1.4,3.94,7.278,0.935,28.678,0.915,2.463,0.0,2.753
1.4,3.928,7.287,0.93,25.714,0.837,2.508,0.0,2.673
1.4,3.98,7.296,0.94,28.389,0.915,2.495,0.0,2.719
1.4,4.217,7.462,0.952,27.984,0.931,2.476,0.0,2.761
1.4,3.937,7.256,0.94,24.131,0.971,2.417,0.0,2.792
1.4,3.452,6.862,0.921,33.603,0.851,2.324,0.0,2.728
1.4,3.659,7.064,0.921,30.065,0.82,2.408,0.0,2.709
1.4,3.99,7.262,0.951,30.824,0.893,2.433,0.0,2.719
1.0,3.797,7.078,0.952,33.708,0.832,2.359,0.0,2.711
1.0,3.757,7.077,0.943,31.938,0.926,2.399,0.0,2.744
1.0,3.801,7.128,0.94,32.093,0.872,2.442,0.0,2.699
1.0,3.881,7.261,0.925,30.92,0.856,2.45,0.0,2.685
1.0,3.567,7.034,0.906,25.792,0.833,2.377,0.0,2.71
1.0,4.341,7.522,0.964,23.035,0.947,2.506,0.0,2.748
1.0,3.422,6.754,0.943,35.068,0.858,2.278,0.0,2.758
1.0,4.147,7.414,0.948,29.902,0.894,2.473,0.0,2.746
1.0,4.235,7.494,0.948,25.501,0.962,2.49,0.0,2.766
1.0,3.631,7.021,0.926,27.818,0.896,2.426,0.0,2.728
1.0,4.015,7.286,0.95,32.629,0.914,2.429,0.0,2.725
1.0,3.939,7.213,0.951,25.388,0.901,2.425,0.0,2.738
1.0,4.24,7.475,0.954,27.356,0.932,2.486,0.0,2.737
1.0,3.947,7.274,0.937,29.135,0.944,2.458,0.0,2.746
1.0,3.984,7.218,0.961,31.63,0.96,2.44,0.0,2.784
1.0,4.146,7.355,0.963,30.147,0.911,2.422,0.0,2.758
1.0,4.005,7.293,0.946,32.207,0.931,2.447,0.0,2.747
1.0,3.977,7.282,0.942,33.698,0.897,2.508,0.0,2.684
1.0,3.794,7.133,0.937,27.148,0.881,2.469,0.0,2.725
1.0,3.849,7.155,0.945,27.023,0.892,2.393,0.0,2.755
1.0,3.956,7.304,0.932,25.533,0.936,2.448,0.0,2.745
1.0,4.234,7.499,0.946,29.523,0.917,2.488,0.0,2.734
1.0,3.818,7.214,0.922,35.359,0.882,2.437,0.0,2.721
1.0,3.738,7.013,0.955,33.974,0.882,2.362,0.0,2.739
1.0,3.924,7.278,0.931,21.663,0.95,2.48,0.0,2.75
1.0,3.924,7.272,0.933,27.777,0.913,2.405,0.0,2.772
1.0,3.491,6.937,0.912,30.934,0.853,2.396,0.0,2.712
1.0,3.957,7.242,0.948,29.566,0.893,2.424,0.0,2.73
1.0,3.663,7.057,0.924,31.395,0.902,2.398,0.0,2.751
1.0,3.396,6.784,0.927,27.089,0.863,2.386,0.0,2.714
1.0,3.926,7.207,0.95,30.817,0.933,2.425,0.0,2.772
1.0,3.384,6.734,0.938,34.571,0.754,2.375,0.0,2.621
1.0,3.701,7.087,0.926,30.26,0.863,2.379,0.0,2.748
1.0,4.142,7.372,0.958,28.733,0.902,2.442,0.0,2.751
1.0,3.896,7.22,0.939,28.746,0.937,2.433,0.0,2.733
1.0,3.942,7.274,0.936,29.937,0.872,2.463,0.0,2.717
1.0,3.911,7.195,0.949,29.407,0.932,2.472,0.0,2.752
1.0,3.997,7.344,0.931,30.276,0.875,2.45,0.0,2.713
1.0,4.079,7.379,0.941,30.398,0.92,2.441,0.0,2.746
1.0,4.077,7.342,0.95,28.945,0.941,2.472,0.0,2.744
1.0,4.074,7.346,0.949,25.037,0.876,2.432,0.0,2.736
1.0,3.926,7.277,0.932,28.273,0.981,2.456,0.0,2.777
1.0,3.846,7.132,0.95,27.301,0.915,2.338,0.0,2.789
1.0,4.034,7.371,0.933,30.738,0.959,2.513,0.0,2.731
1.0,3.636,7.051,0.919,20.349,0.948,2.457,0.0,2.763
1.0,3.895,7.177,0.95,30.548,0.966,2.422,0.0,2.767
1.0,3.734,7.04,0.947,25.978,0.853,2.288,0.0,2.767
1.0,4.162,7.425,0.949,30.995,0.877,2.509,0.0,2.699
1.0,3.924,7.258,0.936,28.033,0.897,2.415,0.0,2.742
1.0,3.909,7.309,0.919,23.536,0.91,2.466,0.0,2.725
1.0,4.037,7.33,0.944,27.002,0.913,2.461,0.0,2.724
1.0,4.063,7.285,0.962,30.27,0.881,2.397,0.0,2.74
1.0,3.954,7.175,0.965,32.369,0.897,2.377,0.0,2.746
1.0,3.734,7.052,0.944,32.405,0.89,2.323,0.0,2.748
1.0,3.942,7.234,0.947,30.947,0.908,2.404,0.0,2.755
1.0,4.11,7.398,0.944,25.788,0.96,2.456,0.0,2.786
1.0,3.825,7.117,0.949,32.942,0.934,2.432,0.0,2.75
1.0,3.969,7.224,0.956,26.961,0.854,2.415,0.0,2.717
1.0,4.076,7.324,0.955,29.689,0.918,2.436,0.0,2.75
1.0,3.824,7.119,0.948,25.63,0.986,2.373,0.0,2.802
1.0,4.049,7.313,0.951,31.86,0.949,2.498,0.0,2.742
1.0,3.727,7.115,0.925,28.711,0.866,2.473,0.0,2.694
1.0,4.28,7.445,0.97,28.736,0.955,2.446,0.0,2.778
1.0,4.109,7.344,0.957,27.991,0.981,2.444,0.0,2.786
1.0,3.898,7.257,0.93,28.986,0.886,2.484,0.0,2.72
1.0,4.387,7.55,0.967,30.32,0.921,2.483,0.0,2.743
1.0,3.982,7.352,0.926,28.882,0.933,2.465,0.0,2.735
1.0,3.659,7.071,0.92,28.423,0.797,2.399,0.0,2.659
1.0,3.946,7.225,0.95,28.889,0.873,2.386,0.0,2.723
1.0,4.068,7.403,0.933,27.529,0.915,2.476,0.0,2.767
1.0,3.881,7.196,0.942,25.25,0.88,2.428,0.0,2.746
1.0,3.556,7.014,0.908,30.369,0.861,2.459,0.0,2.676
1.0,4.057,7.353,0.943,26.623,0.962,2.453,0.0,2.774
1.0,3.765,7.209,0.91,28.953,0.871,2.417,0.0,2.726
1.0,4.07,7.337,0.95,27.276,0.935,2.457,0.0,2.757
1.0,3.651,7.1,0.91,29.034,0.8,2.328,0.0,2.706
1.0,3.812,7.175,0.931,34.367,0.945,2.462,0.0,2.741
1.0,3.796,7.137,0.937,27.398,0.822,2.444,0.0,2.682
1.0,3.576,6.957,0.928,30.204,0.882,2.438,0.0,2.726
1.0,4.287,7.504,0.957,26.358,0.979,2.475,0.0,2.778
1.0,3.842,7.186,0.935,28.371,0.881,2.472,0.0,2.702
1.0,3.933,7.222,0.948,28.732,0.912,2.432,0.0,2.737
1.0,4.019,7.303,0.947,29.112,0.875,2.481,0.0,2.722
1.0,3.581,6.999,0.919,32.673,0.822,2.493,0.0,2.654
1.0,4.041,7.272,0.96,29.694,0.915,2.429,0.0,2.741
1.0,3.726,7.04,0.945,28.447,0.88,2.437,0.0,2.702
1.0,3.457,6.842,0.928,29.502,0.932,2.455,0.0,2.724
1.0,3.848,7.137,0.95,31.961,0.953,2.45,0.0,2.758
1.0,4.281,7.524,0.95,26.63,0.956,2.486,0.0,2.759
1.0,3.964,7.34,0.925,29.015,0.861,2.476,0.0,2.704
1.0,4.236,7.453,0.958,24.787,0.906,2.444,0.0,2.75
1.0,4.058,7.3,0.957,27.104,0.911,2.419,0.0,2.75
1.0,3.989,7.246,0.955,27.578,0.906,2.402,0.0,2.746
1.0,3.976,7.239,0.953,28.168,0.992,2.393,0.0,2.796
1.0,4.192,7.442,0.951,28.387,0.893,2.44,0.0,2.735
1.0,3.879,7.247,0.928,29.385,0.901,2.429,0.0,2.756
1.0,4.218,7.463,0.952,24.181,0.957,2.454,0.0,2.787
1.0,3.989,7.289,0.943,22.312,0.907,2.436,0.0,2.748
1.0,3.737,7.061,0.942,33.182,0.871,2.39,0.0,2.717
1.0,4.017,7.277,0.953,24.397,0.895,2.433,0.0,2.736
1.6,3.911,7.26,0.932,27.104,0.863,2.438,0.0,2.695
1.6,4.193,7.386,0.966,30.049,0.839,2.447,0.0,2.696
1.6,3.751,7.012,0.959,27.723,0.896,2.324,0.0,2.748
1.6,3.82,7.229,0.919,32.987,0.898,2.424,0.0,2.72
1.6,3.396,6.809,0.92,27.388,0.872,2.42,0.0,2.692
1.6,4.076,7.326,0.954,27.478,0.934,2.476,0.0,2.742
1.6,4.079,7.365,0.945,27.457,0.939,2.437,0.0,2.778
1.6,4.001,7.283,0.948,27.992,0.985,2.453,0.0,2.773
1.6,4.15,7.438,0.943,26.989,0.901,2.454,0.0,2.75
1.6,3.398,6.736,0.941,35.312,0.87,2.258,0.0,2.762
1.6,3.728,7.081,0.934,28.164,0.898,2.356,0.0,2.765
1.6,3.617,6.995,0.929,27.368,0.852,2.38,0.0,2.694
1.6,3.764,7.139,0.928,26.836,0.881,2.464,0.0,2.691
1.6,4.022,7.317,0.944,31.33,0.895,2.466,0.0,2.732
1.6,4.125,7.388,0.949,29.578,0.976,2.451,0.0,2.764
1.6,3.898,7.197,0.946,32.072,0.946,2.371,0.0,2.774
1.6,4.014,7.349,0.934,27.158,0.881,2.448,0.0,2.732
1.6,4.006,7.259,0.955,30.708,0.936,2.433,0.0,2.756
1.6,4.364,7.538,0.965,28.642,0.931,2.478,0.0,2.746
1.6,3.875,7.208,0.937,30.453,0.88,2.434,0.0,2.747
1.6,4.038,7.332,0.944,28.728,0.947,2.442,0.0,2.752
1.6,3.827,7.109,0.952,27.173,0.877,2.437,0.0,2.728
1.6,4.252,7.483,0.954,24.929,0.966,2.501,0.0,2.752
1.6,3.755,7.088,0.939,27.965,0.873,2.43,0.0,2.694
1.6,3.785,7.108,0.941,30.38,0.866,2.475,0.0,2.704
1.6,3.85,7.122,0.954,31.168,0.876,2.412,0.0,2.737
1.6,4.195,7.467,0.946,30.513,0.896,2.49,0.0,2.725
1.6,4.154,7.368,0.961,23.594,0.891,2.436,0.0,2.733
1.6,4.249,7.451,0.962,25.654,0.913,2.485,0.0,2.734
1.6,3.896,7.187,0.948,26.952,0.889,2.447,0.0,2.728
1.6,3.78,7.112,0.939,32.013,0.917,2.42,0.0,2.727
1.6,3.736,7.153,0.918,29.445,0.866,2.419,0.0,2.728
1.6,4.332,7.533,0.959,27.009,0.935,2.484,0.0,2.758
1.6,4.011,7.234,0.963,29.42,0.898,2.384,0.0,2.743
1.6,4.252,7.441,0.965,27.984,0.9,2.499,0.0,2.737
1.6,3.93,7.266,0.935,29.518,0.91,2.445,0.0,2.716
1.6,4.082,7.301,0.962,27.435,0.969,2.424,0.0,2.798
1.6,4.224,7.431,0.961,28.171,0.943,2.448,0.0,2.749
1.6,4.416,7.551,0.973,27.4,0.977,2.441,0.0,2.793
1.6,3.825,7.182,0.932,27.976,0.926,2.421,0.0,2.771
1.6,3.651,7.054,0.922,26.568,0.806,2.394,0.0,2.689
1.6,4.156,7.353,0.966,32.726,0.929,2.433,0.0,2.75
1.6,4.093,7.342,0.954,31.271,0.883,2.446,0.0,2.723
1.6,3.993,7.286,0.945,34.056,0.89,2.451,0.0,2.709
1.6,4.109,7.388,0.946,29.444,0.924,2.472,0.0,2.731
1.6,3.902,7.27,0.928,30.499,0.879,2.482,0.0,2.72
1.6,4.104,7.422,0.936,26.801,0.928,2.491,0.0,2.732
1.6,3.841,7.165,0.94,30.462,0.903,2.471,0.0,2.719
1.6,4.178,7.463,0.943,30.874,0.903,2.489,0.0,2.708
1.6,3.938,7.242,0.943,32.253,0.889,2.424,0.0,2.733
1.6,3.844,7.126,0.951,27.053,0.87,2.364,0.0,2.762
1.6,4.035,7.342,0.941,28.004,0.922,2.455,0.0,2.737
1.6,3.923,7.218,0.946,32.883,0.9,2.396,0.0,2.744
1.6,4.082,7.339,0.952,26.948,0.933,2.439,0.0,2.766
1.6,3.765,7.093,0.94,26.563,0.985,2.346,0.0,2.81
1.6,4.25,7.468,0.958,29.884,1.003,2.496,0.0,2.77
1.6,3.649,6.974,0.943,30.97,0.891,2.379,0.0,2.735
1.6,4.017,7.36,0.932,23.896,0.908,2.463,0.0,2.748
1.6,3.904,7.182,0.951,32.784,0.793,2.389,0.0,2.698
1.6,3.667,7.114,0.911,25.089,0.918,2.361,0.0,2.768
1.6,3.932,7.204,0.952,31.281,0.853,2.413,0.0,2.72
1.6,3.733,7.164,0.914,27.053,0.882,2.483,0.0,2.706
1.6,3.935,7.239,0.944,23.886,1.006,2.423,0.0,2.814
1.6,3.886,7.154,0.954,29.334,0.951,2.411,0.0,2.774
1.6,3.982,7.305,0.938,28.129,0.932,2.464,0.0,2.762
1.6,4.235,7.483,0.95,25.973,0.933,2.491,0.0,2.744
1.6,4.292,7.508,0.957,31.221,0.918,2.497,0.0,2.747
1.6,4.08,7.36,0.947,28.187,0.929,2.455,0.0,2.75
1.6,3.762,7.061,0.948,30.034,0.846,2.385,0.0,2.717
1.6,3.805,7.091,0.951,32.591,0.822,2.387,0.0,2.686
1.6,4.146,7.382,0.956,26.774,0.931,2.443,0.0,2.762
1.6,4.064,7.316,0.954,24.362,0.957,2.409,0.0,2.781
