true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter,std_x,std_y
33.3,4.754,2.506,0.85,23.139,18.609,1.481,1.439
33.3,4.967,2.42,0.873,16.683,17.662,1.481,1.439
33.3,4.029,2.295,0.822,14.547,15.425,1.481,1.439
33.3,4.751,2.331,0.871,16.905,17.084,1.481,1.439
33.3,5.004,2.493,0.867,22.529,18.544,1.481,1.439
33.3,4.886,2.476,0.862,20.033,17.533,1.481,1.439
33.3,4.863,2.521,0.855,19.937,17.613,1.481,1.439
33.3,5.488,2.611,0.88,23.065,18.904,1.481,1.439
33.3,5.919,2.46,0.91,19.948,17.866,1.481,1.439
33.3,5.864,2.525,0.903,19.788,17.432,1.481,1.439
33.3,5.823,2.612,0.894,21.928,18.435,1.481,1.439
33.3,4.451,2.37,0.846,15.872,15.702,1.481,1.439
33.3,46541.7,169.57,1.0,16.113,17.008,1.481,1.439
33.3,6.332,2.711,0.904,25.059,19.94,1.481,1.439
33.3,5.663,2.633,0.885,21.858,18.576,1.481,1.439
33.3,4.916,2.415,0.871,19.077,17.224,1.481,1.439
33.3,69813.101,218.547,1.0,19.723,18.162,1.481,1.439
33.3,53068.051,199.741,1.0,12.612,15.097,1.481,1.439
33.3,71396.687,248.215,1.0,11.759,14.528,1.481,1.439
33.3,2.98,2.073,0.718,11.364,12.975,1.481,1.439
33.3,3.831,2.331,0.794,13.955,14.729,1.481,1.439
33.3,5.531,2.519,0.89,22.356,18.455,1.481,1.439
33.3,4.715,2.453,0.854,17.095,16.14,1.481,1.439
33.4,3.41,2.284,0.742,14.476,14.708,1.467,1.446
33.4,4.869,2.518,0.856,21.233,18.517,1.467,1.446
33.4,6.064,2.677,0.897,24.424,19.365,1.467,1.446
33.4,9.125,3.07,0.942,27.521,20.919,1.467,1.446
33.4,5.445,2.661,0.872,21.772,18.266,1.467,1.446
33.4,4.44,2.362,0.847,15.115,15.441,1.467,1.446
33.4,6.549,2.658,0.914,25.042,19.682,1.467,1.446
33.4,6.316,2.679,0.906,21.489,18.516,1.467,1.446
33.4,15.083,3.703,0.969,18.627,17.857,1.467,1.446
33.4,5.297,2.599,0.871,20.695,17.851,1.467,1.446
33.4,9.169,2.881,0.949,25.281,20.196,1.467,1.446
33.4,5.882,2.723,0.886,20.413,18.21,1.467,1.446
33.4,7.061,2.886,0.913,14.003,15.248,1.467,1.446
33.4,5.642,2.575,0.89,22.254,18.791,1.467,1.446
33.4,29516.225,135.682,1.0,15.65,16.397,1.467,1.446
33.4,5.521,2.438,0.897,18.926,17.552,1.467,1.446
33.4,60862.817,222.678,1.0,14.511,16.325,1.467,1.446
33.4,2.731,2.031,0.669,10.136,12.369,1.467,1.446
33.4,4.514,2.313,0.859,18.127,16.525,1.467,1.446
33.4,51880.945,201.122,1.0,14.199,14.98,1.467,1.446
33.4,4.784,2.395,0.866,17.392,16.72,1.467,1.446
33.4,36586.492,168.343,1.0,20.034,18.261,1.467,1.446
33.4,4.719,2.666,0.825,22.459,18.725,1.467,1.446
33.4,3.861,2.284,0.806,15.912,15.432,1.467,1.446
33.4,6.108,2.721,0.895,19.589,17.791,1.467,1.446
33.4,3.381,2.124,0.778,12.977,14.236,1.467,1.446
33.4,7.178,2.765,0.923,21.1,18.288,1.467,1.446
33.4,7.428,2.75,0.929,19.455,17.594,1.467,1.446
33.4,4.37,2.464,0.826,19.249,17.034,1.467,1.446
33.4,4.362,2.476,0.823,19.352,17.015,1.467,1.446
33.4,7.078,2.806,0.918,25.407,19.904,1.467,1.446
33.4,5.985,2.722,0.891,23.255,19.082,1.467,1.446
33.4,4.653,2.437,0.852,12.002,13.813,1.467,1.446
33.4,69058.747,250.27,1.0,12.753,15.246,1.467,1.446
33.4,5.781,2.69,0.885,25.002,19.502,1.467,1.446
33.4,6.035,2.676,0.896,15.907,15.959,1.467,1.446
33.4,58652.338,235.492,1.0,15.343,16.65,1.467,1.446
33.4,3.612,2.738,0.652,19.958,17.968,1.467,1.446
33.4,5.665,2.727,0.877,26.131,20.142,1.467,1.446
33.4,5.834,2.565,0.898,19.195,17.171,1.467,1.446
33.4,4.868,2.465,0.862,19.854,17.432,1.467,1.446
33.4,5.772,2.536,0.898,20.957,18.336,1.467,1.446
33.4,33658.609,150.166,1.0,15.376,15.814,1.467,1.446
33.4,5.862,2.553,0.9,20.064,17.591,1.467,1.446
33.4,4.892,2.382,0.873,19.283,17.134,1.467,1.446
33.4,5.13,2.472,0.876,17.582,16.516,1.467,1.446
33.4,7734.553,71.69,1.0,13.671,15.532,1.467,1.446
33.4,53933.916,180.727,1.0,22.229,19.42,1.467,1.446
33.4,6.056,2.649,0.899,21.379,18.575,1.467,1.446
33.4,5.205,2.539,0.873,21.908,18.549,1.467,1.446
33.4,5.876,2.693,0.889,22.474,18.645,1.467,1.446
33.4,4.504,2.311,0.858,16.63,16.5,1.467,1.446
33.4,5.64,2.649,0.883,20.989,18.202,1.467,1.446
33.4,3.144,2.173,0.723,13.108,14.352,1.467,1.446
33.4,3.496,2.13,0.793,11.638,13.815,1.467,1.446
33.4,3.329,2.209,0.748,11.403,13.804,1.467,1.446
33.4,5.602,2.634,0.883,22.724,18.621,1.467,1.446
33.4,36386.834,154.765,1.0,13.65,14.79,1.467,1.446
33.4,37418.972,164.266,1.0,17.254,16.388,1.467,1.446
33.4,5.449,2.541,0.885,15.508,15.803,1.467,1.446
33.4,5.54,2.66,0.877,25.179,19.693,1.467,1.446
33.4,3.959,3.392,0.516,35.404,22.378,1.467,1.446
33.4,4.69,2.214,0.882,16.165,17.012,1.467,1.446
33.4,4.58,2.448,0.845,20.86,18.162,1.467,1.446
33.4,5.771,2.681,0.886,24.632,19.327,1.467,1.446
33.4,5.168,2.51,0.874,22.62,18.536,1.467,1.446
33.4,4.984,2.507,0.864,15.576,15.565,1.467,1.446
33.4,7.553,2.879,0.925,25.99,20.25,1.467,1.446
33.4,83507.582,252.889,1.0,18.163,17.589,1.467,1.446
33.4,5.614,2.638,0.883,22.192,18.596,1.467,1.446
33.4,4.613,2.573,0.83,19.141,17.215,1.467,1.446
33.4,4.765,2.442,0.859,19.785,17.458,1.467,1.446
33.4,6.3,2.73,0.901,27.068,20.366,1.467,1.446
33.4,6.444,2.747,0.905,24.255,19.55,1.467,1.446
33.4,3.077,2.099,0.731,11.544,13.255,1.467,1.446
33.4,5.964,2.684,0.893,25.063,19.681,1.467,1.446
33.4,5.204,2.568,0.87,20.211,17.588,1.467,1.446
33.4,4.914,2.616,0.847,20.883,17.954,1.467,1.446
33.4,4.557,2.414,0.848,17.893,16.489,1.467,1.446
33.4,3.341,2.128,0.771,13.566,14.219,1.467,1.446
33.4,43939.092,173.504,1.0,14.223,15.166,1.467,1.446
33.4,4.43,2.454,0.832,16.935,16.132,1.467,1.446
33.4,5.039,2.62,0.854,20.41,18.102,1.467,1.446
33.4,5.63,2.655,0.882,17.884,16.995,1.467,1.446
33.4,6.422,2.625,0.913,24.613,19.638,1.467,1.446
33.4,5.487,2.567,0.884,20.202,18.294,1.467,1.446
33.4,5.206,2.555,0.871,16.937,16.366,1.467,1.446
33.4,4.33,2.378,0.836,17.244,16.187,1.467,1.446
33.4,4.405,2.28,0.856,15.713,16.793,1.467,1.446
33.4,49029.135,166.575,1.0,16.788,16.376,1.467,1.446
33.4,27175.071,130.746,1.0,21.444,18.906,1.467,1.446
33.4,7.724,2.773,0.933,21.25,18.301,1.467,1.446
33.4,5.128,2.554,0.867,13.649,14.64,1.467,1.446
33.4,5.606,2.489,0.896,20.159,17.844,1.467,1.446
33.4,5.797,2.672,0.887,22.655,18.946,1.467,1.446
33.4,4.185,2.169,0.855,13.768,15.353,1.467,1.446
33.4,15.554,4.19,0.963,27.361,21.312,1.467,1.446
33.4,6.306,2.585,0.912,20.963,18.72,1.467,1.446
33.4,7.434,2.891,0.921,22.448,19.255,1.467,1.446
33.4,5.441,2.657,0.873,22.054,18.484,1.467,1.446
33.2,3.967,2.412,0.794,15.975,16.108,1.519,1.461
33.2,4.782,2.547,0.846,17.832,16.565,1.519,1.461
33.2,4.221,2.227,0.849,16.823,16.779,1.519,1.461
33.2,4.021,3.181,0.612,28.004,20.367,1.519,1.461
33.2,3.098,2.15,0.72,12.862,14.083,1.519,1.461
33.2,5.801,2.546,0.899,15.575,15.983,1.519,1.461
33.2,5.297,2.458,0.886,21.075,18.176,1.519,1.461
33.2,6.92,2.724,0.919,18.201,16.975,1.519,1.461
33.2,38259.438,145.827,1.0,18.715,17.108,1.519,1.461
33.2,7.742,2.864,0.929,25.898,20.268,1.519,1.461
33.2,7.238,2.781,0.923,26.252,20.221,1.519,1.461
33.2,3.798,2.216,0.812,13.654,14.734,1.519,1.461
33.2,3.75,2.854,0.649,25.046,19.376,1.519,1.461
33.2,7.263,2.922,0.915,25.295,19.984,1.519,1.461
33.2,5.065,2.576,0.861,12.596,14.341,1.519,1.461
33.2,4.704,2.52,0.844,20.825,17.846,1.519,1.461
33.2,3.848,3.023,0.619,30.625,20.786,1.519,1.461
33.2,3.034,2.136,0.71,11.466,13.474,1.519,1.461
33.2,4.947,2.458,0.868,17.064,16.349,1.519,1.461
33.2,47178.161,161.462,1.0,24.718,20.3,1.519,1.461
33.2,4.892,2.512,0.858,20.492,17.706,1.519,1.461
33.2,4.827,2.476,0.858,17.379,16.785,1.519,1.461
33.2,6.616,2.614,0.919,26.533,20.299,1.519,1.461
33.2,7.941,2.961,0.928,28.559,21.262,1.519,1.461
33.2,20598.209,116.778,1.0,20.341,18.054,1.519,1.461
33.2,6.625,2.616,0.919,23.634,19.386,1.519,1.461
33.2,5.864,2.665,0.891,27.551,20.506,1.519,1.461
33.2,5.695,2.59,0.891,20.824,18.0,1.519,1.461
33.2,5.345,2.332,0.9,15.721,15.816,1.519,1.461
33.2,4.449,2.56,0.818,19.833,17.586,1.519,1.461
33.2,4.071,2.321,0.821,16.59,15.949,1.519,1.461
33.2,7.516,2.598,0.938,22.64,18.96,1.519,1.461
33.2,4.794,2.388,0.867,17.527,16.705,1.519,1.461
33.2,63232.187,210.214,1.0,13.136,14.64,1.519,1.461
33.2,72102.402,206.94,1.0,21.795,18.798,1.519,1.461
33.2,6.193,2.614,0.907,17.161,16.882,1.519,1.461
33.2,50865.394,189.332,1.0,16.695,16.266,1.519,1.461
33.2,4.211,2.924,0.719,26.558,20.007,1.519,1.461
33.2,5.486,2.504,0.89,19.788,17.471,1.519,1.461
33.2,5.095,2.531,0.868,20.442,17.99,1.519,1.461
33.2,4.326,2.432,0.827,19.467,17.628,1.519,1.461
33.2,7.415,2.807,0.926,23.052,19.289,1.519,1.461
33.2,5.366,2.608,0.874,19.918,17.617,1.519,1.461
33.2,4.409,2.417,0.836,18.86,16.73,1.519,1.461
33.2,4.864,2.478,0.86,20.02,17.356,1.519,1.461
33.2,5.769,2.672,0.886,15.226,15.654,1.519,1.461
33.2,5.672,2.481,0.899,20.259,17.645,1.519,1.461
33.2,4.847,2.45,0.863,20.233,17.615,1.519,1.461
33.2,5.99,2.561,0.904,21.464,18.405,1.519,1.461
33.2,7.21,2.814,0.921,27.255,20.666,1.519,1.461
33.2,9.509,3.102,0.945,24.306,19.745,1.519,1.461
33.2,4.909,2.416,0.87,18.238,16.675,1.519,1.461
33.2,5.586,2.634,0.882,24.175,19.29,1.519,1.461
33.2,34353.003,148.627,1.0,17.94,17.245,1.519,1.461
33.2,27329.383,139.022,1.0,15.159,16.247,1.519,1.461
33.2,5.993,2.633,0.898,24.584,19.455,1.519,1.461
33.2,4.102,2.377,0.815,15.919,16.795,1.519,1.461
33.2,36990.985,152.869,1.0,19.465,17.396,1.519,1.461
33.2,7.026,2.81,0.917,22.016,18.841,1.519,1.461
33.2,6.462,2.719,0.907,26.232,20.413,1.519,1.461
33.2,4.303,2.365,0.835,17.391,16.348,1.519,1.461
33.2,6.121,2.641,0.902,21.285,18.135,1.519,1.461
33.2,5.671,2.648,0.884,20.425,17.754,1.519,1.461
33.2,6.711,2.528,0.926,12.958,14.605,1.519,1.461
33.2,6.81,2.655,0.921,22.567,18.989,1.519,1.461
33.2,5.626,2.718,0.876,24.439,19.425,1.519,1.461
33.2,5.872,2.536,0.902,17.555,16.601,1.519,1.461
33.2,4.507,2.266,0.864,15.594,15.892,1.519,1.461
33.2,4.387,2.417,0.835,19.739,17.185,1.519,1.461
33.2,16311.717,99.762,1.0,12.542,14.067,1.519,1.461
33.2,41385.249,175.14,1.0,13.36,15.196,1.519,1.461
33.2,43371.705,160.873,1.0,19.979,17.667,1.519,1.461
33.2,5.495,2.496,0.891,18.048,17.039,1.519,1.461
33.2,8.171,2.848,0.937,18.52,17.594,1.519,1.461
33.2,9.536,3.061,0.947,21.745,18.946,1.519,1.461
33.2,5.764,2.647,0.888,25.051,19.576,1.519,1.461
33.2,6.03,2.693,0.895,22.841,19.033,1.519,1.461
33.2,8.661,2.934,0.941,23.046,19.251,1.519,1.461
33.2,4.911,2.49,0.862,17.543,16.557,1.519,1.461
33.2,5.702,2.548,0.895,21.474,18.484,1.519,1.461
33.2,6.252,2.714,0.901,23.369,18.965,1.519,1.461
33.2,5.859,2.683,0.889,23.178,18.928,1.519,1.461
33.2,44594.178,179.066,1.0,14.444,15.23,1.519,1.461
33.2,6.479,2.606,0.916,19.567,17.415,1.519,1.461
33.2,5.691,2.572,0.892,16.278,15.965,1.519,1.461
33.2,4.367,2.449,0.828,18.946,17.365,1.519,1.461
33.2,4.559,2.443,0.844,17.882,17.883,1.519,1.461
33.2,8.466,2.822,0.943,22.816,19.034,1.519,1.461
33.2,12.02,3.69,0.952,29.121,21.898,1.519,1.461
33.2,5.098,2.554,0.865,19.047,17.324,1.519,1.461
33.2,4.777,2.492,0.853,19.328,17.418,1.519,1.461
33.2,5.067,2.397,0.881,14.456,15.146,1.519,1.461
33.2,7.167,2.885,0.915,23.752,19.479,1.519,1.461
33.2,4.312,2.444,0.824,16.285,15.796,1.519,1.461
33.2,9.558,3.052,0.948,20.01,18.433,1.519,1.461
33.2,67833.602,219.808,1.0,12.786,15.823,1.519,1.461
33.2,5.65,2.412,0.904,17.668,16.607,1.519,1.461
33.2,55935.353,185.16,1.0,18.665,17.237,1.519,1.461
33.2,39579.822,174.418,1.0,12.592,15.465,1.519,1.461
33.2,4.754,2.379,0.866,12.852,14.227,1.519,1.461
33.6,68015.005,204.13,1.0,18.823,17.545,1.486,1.453
33.6,41764.952,169.511,1.0,19.944,18.205,1.486,1.453
33.6,5.569,2.567,0.887,20.265,17.729,1.486,1.453
33.6,3.743,2.413,0.764,15.178,15.337,1.486,1.453
33.6,4.315,2.459,0.822,19.097,16.923,1.486,1.453
33.6,5.396,2.65,0.871,26.726,20.176,1.486,1.453
33.6,7.604,2.841,0.928,20.436,18.078,1.486,1.453
33.6,3.851,2.448,0.772,18.459,17.156,1.486,1.453
33.6,5.07,2.538,0.866,21.646,18.054,1.486,1.453
33.6,48142.53,178.396,1.0,19.6,17.881,1.486,1.453
33.6,5.862,2.67,0.89,16.18,16.264,1.486,1.453
33.6,4.075,2.535,0.783,20.281,17.779,1.486,1.453
33.6,31803.252,155.929,1.0,14.944,15.394,1.486,1.453
33.6,3.252,2.152,0.75,11.21,13.512,1.486,1.453
33.6,2.509,2.137,0.524,11.364,13.017,1.486,1.453
33.6,6.425,2.725,0.906,22.935,18.849,1.486,1.453
33.6,8.997,3.157,0.936,23.76,19.558,1.486,1.453
33.6,6.73,2.844,0.906,26.022,20.278,1.486,1.453
33.6,5.005,2.614,0.853,24.411,19.083,1.486,1.453
33.6,43658.639,200.003,1.0,7.76,11.701,1.486,1.453
33.6,7.353,2.785,0.925,23.92,19.539,1.486,1.453
33.6,4.134,2.426,0.81,17.117,16.095,1.486,1.453
33.6,5.569,2.751,0.869,24.502,19.676,1.486,1.453
33.6,6.676,2.787,0.909,22.195,18.957,1.486,1.453
33.6,6.783,2.707,0.917,23.35,19.312,1.486,1.453
33.6,6.245,2.531,0.914,18.463,17.424,1.486,1.453
33.6,6.299,2.695,0.904,22.179,18.444,1.486,1.453
33.6,5.058,2.514,0.868,17.421,16.887,1.486,1.453
33.6,64213.422,218.547,1.0,18.911,17.694,1.486,1.453
33.6,5.142,2.531,0.87,18.233,16.914,1.486,1.453
33.6,3.999,2.05,0.859,11.736,13.963,1.486,1.453
33.6,5.076,2.56,0.864,23.323,18.952,1.486,1.453
33.6,5.144,2.515,0.872,21.656,18.263,1.486,1.453
33.6,40824.946,172.856,1.0,13.703,15.156,1.486,1.453
33.6,6.784,2.727,0.916,21.914,18.407,1.486,1.453
33.6,7.088,2.885,0.913,22.801,19.083,1.486,1.453
33.6,8.931,2.99,0.942,20.558,18.157,1.486,1.453
33.6,3.91,2.293,0.81,14.514,15.047,1.486,1.453
33.6,6.3,2.496,0.918,15.946,15.829,1.486,1.453
33.6,5.433,2.531,0.885,18.565,17.333,1.486,1.453
33.6,5.671,2.64,0.885,17.248,16.48,1.486,1.453
33.6,4.876,2.569,0.85,19.592,17.252,1.486,1.453
33.6,11.798,3.28,0.961,18.823,17.556,1.486,1.453
33.6,8.621,2.933,0.94,17.502,16.828,1.486,1.453
33.6,7.041,2.909,0.911,21.487,18.515,1.486,1.453
33.6,5.562,2.609,0.883,17.411,16.541,1.486,1.453
33.6,3.677,2.214,0.798,14.274,15.165,1.486,1.453
33.6,5.897,2.68,0.891,26.727,20.385,1.486,1.453
33.6,6.836,2.706,0.918,25.446,19.939,1.486,1.453
33.6,4.893,2.556,0.853,17.613,16.52,1.486,1.453
33.6,5.433,2.496,0.888,20.627,18.232,1.486,1.453
33.6,6.738,2.821,0.908,22.932,19.011,1.486,1.453
33.6,6.159,2.806,0.89,26.051,20.121,1.486,1.453
33.6,5.836,2.673,0.889,24.462,19.551,1.486,1.453
33.6,56909.316,201.138,1.0,21.407,18.82,1.486,1.453
33.6,7.648,2.927,0.924,21.217,18.637,1.486,1.453
33.6,7.621,2.931,0.923,26.663,20.533,1.486,1.453
33.6,6.203,2.618,0.907,23.17,18.99,1.486,1.453
33.6,51394.488,197.512,1.0,19.361,17.933,1.486,1.453
33.6,5.625,2.644,0.883,22.324,18.707,1.486,1.453
33.6,46861.631,184.132,1.0,15.863,15.853,1.486,1.453
33.6,3.804,2.234,0.809,14.116,14.914,1.486,1.453
33.6,4.632,2.5,0.842,20.229,17.756,1.486,1.453
33.6,5.13,2.514,0.872,18.244,17.538,1.486,1.453
33.6,44864.95,186.805,1.0,14.028,16.316,1.486,1.453
33.6,6.947,2.809,0.915,20.784,18.014,1.486,1.453
33.6,6.178,2.799,0.891,24.989,20.057,1.486,1.453
33.6,7.064,2.781,0.919,22.672,18.911,1.486,1.453
33.6,9.989,3.162,0.949,24.687,20.068,1.486,1.453
33.6,7.435,2.812,0.926,22.173,18.949,1.486,1.453
33.6,37765.982,170.991,1.0,15.607,17.167,1.486,1.453
33.6,8.243,2.77,0.942,25.025,19.978,1.486,1.453
33.6,7.618,2.868,0.926,23.435,19.444,1.486,1.453
33.6,10.34,3.143,0.953,18.797,17.656,1.486,1.453
33.6,5.854,2.572,0.898,19.634,17.511,1.486,1.453
33.6,5.161,2.528,0.872,20.708,17.64,1.486,1.453
33.6,4.589,2.521,0.836,19.335,17.159,1.486,1.453
33.6,7.514,2.93,0.921,22.581,19.043,1.486,1.453
33.6,3.931,3.128,0.606,27.655,20.686,1.486,1.453
33.6,69926.598,218.643,1.0,17.282,17.013,1.486,1.453
33.6,3.546,2.2,0.784,12.761,13.916,1.486,1.453
33.6,3.928,2.29,0.813,15.612,15.432,1.486,1.453
33.6,5.03,2.453,0.873,19.775,17.582,1.486,1.453
33.6,4.994,2.508,0.865,12.861,15.251,1.486,1.453
33.6,5.905,2.727,0.887,20.616,18.136,1.486,1.453
33.6,7.286,2.748,0.926,22.322,18.826,1.486,1.453
33.6,69225.029,210.311,1.0,22.191,19.024,1.486,1.453
33.6,4.366,2.916,0.744,28.973,21.581,1.486,1.453
33.6,7.52,2.747,0.931,19.999,17.727,1.486,1.453
33.6,7.176,2.694,0.927,22.482,19.116,1.486,1.453
33.6,7.264,2.828,0.921,21.256,18.375,1.486,1.453
33.6,6.497,2.695,0.91,18.064,17.278,1.486,1.453
33.6,5.233,2.487,0.88,18.557,17.008,1.486,1.453
33.6,28497.204,144.099,1.0,21.78,18.561,1.486,1.453
33.6,6.829,2.513,0.93,19.915,18.303,1.486,1.453
33.6,8.669,2.95,0.94,25.093,19.778,1.486,1.453
33.6,5.067,2.586,0.86,22.922,18.558,1.486,1.453
33.6,6.934,2.847,0.912,23.164,19.105,1.486,1.453
33.6,4.534,2.432,0.844,20.109,18.111,1.486,1.453
33.6,5.743,2.67,0.885,19.222,18.202,1.486,1.453
33.5,4.858,2.501,0.857,18.699,17.102,1.513,1.46
33.5,5.538,2.565,0.886,20.29,17.995,1.513,1.46
33.5,3.666,2.13,0.814,14.633,15.749,1.513,1.46
33.5,4.71,2.344,0.867,16.939,17.07,1.513,1.46
33.5,29673.172,142.589,1.0,16.266,15.675,1.513,1.46
33.5,5.317,2.607,0.872,21.745,18.228,1.513,1.46
33.5,6.726,2.775,0.911,18.371,18.029,1.513,1.46
33.5,4.119,2.402,0.812,17.533,16.335,1.513,1.46
33.5,6.527,2.657,0.913,15.66,17.227,1.513,1.46
33.5,5.686,2.538,0.895,19.239,17.728,1.513,1.46
33.5,5.267,2.602,0.869,17.245,17.52,1.513,1.46
33.5,5.634,2.611,0.886,24.261,19.393,1.513,1.46
33.5,6.299,2.745,0.9,26.368,20.168,1.513,1.46
33.5,5.062,2.488,0.871,20.957,18.112,1.513,1.46
33.5,8.601,2.964,0.939,24.071,19.656,1.513,1.46
33.5,5.983,2.523,0.907,21.529,18.641,1.513,1.46
33.5,5.468,2.598,0.88,21.745,18.904,1.513,1.46
33.5,5.439,2.568,0.882,19.245,17.301,1.513,1.46
33.5,5.043,2.506,0.868,18.793,17.63,1.513,1.46
33.5,4.627,2.316,0.866,18.664,17.765,1.513,1.46
33.5,6.607,2.679,0.914,23.218,18.94,1.513,1.46
33.5,6.325,2.731,0.902,25.41,19.794,1.513,1.46
33.5,80229.56,247.327,1.0,20.356,18.672,1.513,1.46
33.5,43654.851,172.321,1.0,14.563,15.754,1.513,1.46
33.5,3.206,2.286,0.701,11.966,13.64,1.513,1.46
33.5,6.081,2.623,0.902,23.795,19.339,1.513,1.46
33.5,4.909,2.614,0.846,19.152,17.228,1.513,1.46
33.5,64002.44,204.069,1.0,25.173,20.052,1.513,1.46
33.5,58334.186,198.581,1.0,18.201,17.861,1.513,1.46
33.5,4.036,3.262,0.589,29.888,20.932,1.513,1.46
33.5,5.5,2.664,0.875,25.138,19.64,1.513,1.46
33.5,40287.853,163.049,1.0,16.609,16.104,1.513,1.46
33.5,5.983,2.739,0.889,20.821,18.016,1.513,1.46
33.5,5.775,2.729,0.881,26.446,20.378,1.513,1.46
33.5,5.192,2.507,0.876,20.451,17.913,1.513,1.46
33.5,4.755,2.166,0.89,14.51,16.66,1.513,1.46
33.5,6.796,2.703,0.918,20.266,18.02,1.513,1.46
33.5,6.387,2.78,0.9,24.293,19.41,1.513,1.46
33.5,39880.881,167.36,1.0,14.681,16.094,1.513,1.46
33.5,5.684,2.385,0.908,17.014,16.471,1.513,1.46
33.5,58600.388,220.892,1.0,15.679,16.592,1.513,1.46
33.5,5.264,2.468,0.883,18.397,16.841,1.513,1.46
33.5,4.962,2.484,0.866,18.62,16.946,1.513,1.46
33.5,3.546,2.981,0.542,21.791,18.296,1.513,1.46
33.5,5.791,2.733,0.882,23.018,19.146,1.513,1.46
33.5,6.017,2.48,0.911,15.792,16.013,1.513,1.46
33.5,37230.033,172.303,1.0,11.958,13.831,1.513,1.46
33.5,3.953,2.343,0.806,13.217,14.21,1.513,1.46
33.5,5.148,2.725,0.848,22.041,18.645,1.513,1.46
33.5,5.412,2.605,0.877,21.376,18.222,1.513,1.46
33.5,43917.569,198.496,1.0,11.581,15.817,1.513,1.46
33.5,4.567,2.485,0.839,19.036,17.146,1.513,1.46
33.5,5.067,2.485,0.872,18.963,17.808,1.513,1.46
33.5,4.55,2.403,0.849,14.002,14.781,1.513,1.46
33.5,5.765,2.577,0.895,18.138,17.53,1.513,1.46
33.5,5.554,2.558,0.888,22.234,18.631,1.513,1.46
33.5,40232.442,165.505,1.0,19.355,17.996,1.513,1.46
33.5,5.481,2.668,0.873,18.822,17.33,1.513,1.46
33.5,6.062,2.61,0.903,19.768,17.537,1.513,1.46
33.5,6.231,2.768,0.896,24.056,19.37,1.513,1.46
33.5,7.319,2.717,0.929,23.375,19.352,1.513,1.46
33.5,52130.331,194.596,1.0,14.553,16.648,1.513,1.46
33.5,5.222,2.436,0.885,18.956,17.229,1.513,1.46
33.5,6.049,2.724,0.893,23.62,19.313,1.513,1.46
33.5,43850.092,173.976,1.0,21.502,18.383,1.513,1.46
33.5,7.991,2.846,0.934,20.41,18.16,1.513,1.46
33.5,4.447,2.503,0.827,17.991,16.553,1.513,1.46
33.5,41380.587,151.477,1.0,20.55,18.401,1.513,1.46
33.5,4.817,2.492,0.856,21.68,18.2,1.513,1.46
33.5,7.538,2.731,0.932,17.044,17.771,1.513,1.46
33.5,4.807,2.475,0.857,17.404,16.549,1.513,1.46
33.5,8.781,3.058,0.937,25.228,19.967,1.513,1.46
33.5,5.949,2.717,0.89,22.415,18.909,1.513,1.46
33.5,5.043,2.492,0.869,19.194,17.16,1.513,1.46
33.5,5.245,2.482,0.881,19.615,17.395,1.513,1.46
33.5,5.646,2.611,0.887,23.256,19.133,1.513,1.46
33.5,7.437,2.92,0.92,19.903,18.537,1.513,1.46
33.5,32536.132,163.476,1.0,23.098,19.214,1.513,1.46
33.5,5.469,2.559,0.884,20.759,18.267,1.513,1.46
33.5,3.09,2.18,0.709,11.32,13.216,1.513,1.46
33.5,6.506,2.734,0.907,22.93,19.077,1.513,1.46
33.5,63577.015,199.96,1.0,18.496,17.614,1.513,1.46
33.5,4.636,2.286,0.87,16.365,16.792,1.513,1.46
33.5,6.513,2.823,0.901,24.157,19.563,1.513,1.46
33.5,4.64,2.503,0.842,16.734,16.012,1.513,1.46
33.5,6.157,2.585,0.908,22.212,18.545,1.513,1.46
33.5,46151.044,187.801,1.0,16.193,16.077,1.513,1.46
33.5,7.158,2.77,0.922,22.274,18.88,1.513,1.46
33.5,4.981,2.569,0.857,21.173,18.552,1.513,1.46
33.5,8.285,3.006,0.932,24.123,19.596,1.513,1.46
33.5,6.876,2.815,0.912,25.167,19.839,1.513,1.46
33.5,59280.304,190.354,1.0,26.002,20.249,1.513,1.46
33.5,6.043,2.753,0.89,23.917,19.191,1.513,1.46
33.5,7.179,2.675,0.928,21.073,18.152,1.513,1.46
33.5,66086.818,239.817,1.0,11.378,15.359,1.513,1.46
33.5,8.966,3.08,0.939,23.608,19.513,1.513,1.46
33.5,45694.627,188.082,1.0,14.406,15.727,1.513,1.46
33.5,9.985,3.062,0.952,19.504,18.261,1.513,1.46
33.5,4.673,2.601,0.831,21.436,18.428,1.513,1.46
33.5,56788.695,206.324,1.0,20.297,18.501,1.513,1.46
33.7,43510.114,168.632,1.0,17.021,16.51,1.5,1.465
33.7,5.333,2.357,0.897,17.786,16.838,1.5,1.465
33.7,5.795,2.677,0.887,24.489,19.534,1.5,1.465
33.7,4.973,2.593,0.853,23.348,18.899,1.5,1.465
33.7,5.661,2.667,0.882,20.313,18.11,1.5,1.465
33.7,5.536,2.734,0.869,25.64,19.881,1.5,1.465
33.7,6.56,2.761,0.907,25.976,20.266,1.5,1.465
33.7,2.238,1.924,0.511,8.142,11.264,1.5,1.465
33.7,5.637,2.303,0.913,15.526,17.081,1.5,1.465
33.7,66578.856,219.449,1.0,27.097,20.958,1.5,1.465
