true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter
40.3,45501.728,218.375,1.0,11.872,14.433
40.3,4.443,2.326,0.852,14.838,16.552
40.4,52584.136,208.698,1.0,12.126,14.164
40.4,40382.02,212.582,1.0,21.973,19.325
40.4,45464.571,231.936,1.0,20.02,18.91
40.4,46653.803,235.189,1.0,19.898,18.848
40.4,45816.986,223.119,1.0,18.265,17.833
40.4,51213.079,232.645,1.0,22.0,18.958
40.4,73853.58,298.867,1.0,20.077,18.652
40.4,31544.524,186.686,1.0,18.486,18.13
40.4,30675.801,184.747,1.0,13.169,14.896
40.4,47888.884,219.015,1.0,16.555,16.164
40.5,27315.371,182.324,1.0,16.613,17.245
40.5,8.232,3.374,0.912,16.726,16.742
40.5,34292.082,191.444,1.0,17.057,18.39
40.5,51208.949,220.356,1.0,14.454,16.534
40.5,20672.156,158.17,1.0,14.656,16.853
40.5,36127.935,200.032,1.0,16.962,16.56
40.5,4.402,2.241,0.861,12.221,15.234
40.5,20230.095,157.897,1.0,20.856,18.918
40.5,26089.466,163.472,1.0,8.417,12.313
40.5,55198.209,267.235,1.0,25.674,21.161
40.6,6.783,3.138,0.887,19.327,17.848
40.6,67233.132,251.552,1.0,10.659,13.648
40.6,24943.387,168.371,1.0,16.988,17.791
40.6,6.445,3.008,0.884,17.088,18.028
40.6,52981.078,238.966,1.0,20.506,18.825
40.6,57594.819,253.976,1.0,26.316,20.711
40.6,67042.105,269.899,1.0,22.406,19.342
40.6,99216.694,337.044,1.0,23.996,20.07
40.6,8.328,3.217,0.922,12.437,14.687
40.6,73005.813,272.204,1.0,18.072,17.611
40.7,47813.056,227.292,1.0,18.281,17.536
40.7,34634.459,186.706,1.0,14.212,15.531
40.7,5.628,3.118,0.832,22.594,19.364
40.7,21871.633,142.479,1.0,16.252,16.287
40.7,44523.682,220.087,1.0,17.529,17.646
40.7,36064.754,200.633,1.0,16.812,16.646
40.7,48354.246,243.386,1.0,22.124,19.557
40.7,39525.571,221.324,1.0,23.806,20.501
40.7,43659.642,232.236,1.0,20.724,19.033
40.7,48163.678,205.131,1.0,14.546,15.519
40.8,44962.548,212.816,1.0,18.078,17.384
40.8,37070.975,204.82,1.0,21.097,19.061
40.8,65663.697,268.541,1.0,19.277,18.396
40.8,41490.783,237.031,1.0,9.925,14.16
40.8,65004.721,268.238,1.0,21.977,19.137
40.8,48054.873,229.924,1.0,20.749,18.552
40.8,47601.257,233.741,1.0,22.928,19.817
40.8,67393.376,279.496,1.0,19.713,18.094
40.8,64982.55,271.535,1.0,20.578,18.527
40.8,31635.63,183.026,1.0,14.167,15.929
40.9,78160.89,296.622,1.0,24.478,20.057
40.9,45635.286,213.815,1.0,16.352,16.358
40.9,3.984,2.609,0.756,9.714,12.872
40.9,75797.869,278.279,1.0,17.055,16.973
40.9,14660.994,123.486,1.0,17.157,16.845
40.9,38281.034,212.23,1.0,13.542,15.347
40.9,5.813,2.545,0.899,13.88,16.174
40.9,25730.944,167.053,1.0,15.918,16.205
40.9,33900.563,182.067,1.0,5.069,10.073
40.9,1.763,1.552,0.474,5.393,9.407
41.0,48419.792,212.689,1.0,7.743,11.87
41.0,73003.741,287.261,1.0,19.155,18.215
41.0,18434.654,142.575,1.0,24.101,20.271
41.0,61776.496,266.987,1.0,11.916,14.325
41.0,65280.215,257.971,1.0,19.64,18.684
41.0,57598.175,264.553,1.0,18.725,18.191
41.0,34377.769,189.86,1.0,12.437,14.444
41.0,18322.85,147.234,1.0,19.204,18.297
41.0,74544.723,289.849,1.0,23.847,19.675
41.0,61535.144,263.167,1.0,14.747,16.727
41.1,56445.899,237.691,1.0,19.175,17.821
41.1,45861.107,229.21,1.0,19.491,18.466
41.1,30839.457,192.858,1.0,16.356,16.964
41.1,30732.734,170.201,1.0,9.634,13.707
41.1,58612.445,273.686,1.0,23.069,20.045
41.1,69283.428,273.889,1.0,22.54,19.15
41.1,45806.61,207.306,1.0,11.482,15.628
41.1,4.111,2.521,0.79,25.977,19.816
41.1,4.454,2.685,0.798,16.892,16.368
41.1,54874.419,242.741,1.0,18.488,17.667
41.2,24836.828,166.77,1.0,14.549,15.949
41.2,31376.172,178.035,1.0,13.93,15.098
41.2,68712.551,258.01,1.0,21.929,18.939
41.2,29557.209,179.288,1.0,9.653,13.951
41.2,3.729,2.374,0.771,7.5,11.664
41.2,18651.26,153.625,1.0,23.189,20.284
41.2,28351.768,173.062,1.0,16.387,17.298
41.2,8.444,3.39,0.916,15.119,15.805
41.2,31587.855,207.098,1.0,23.2,20.59
41.2,31159.341,178.599,1.0,20.859,18.757
41.3,54034.606,247.085,1.0,15.48,16.281
41.3,51787.802,245.427,1.0,18.838,18.095
41.3,50588.771,233.553,1.0,11.872,14.474
41.3,57225.94,236.248,1.0,17.071,17.593
41.3,89544.766,274.762,1.0,25.583,20.742
41.3,46943.649,208.818,1.0,10.196,14.077
41.3,19904.697,164.246,1.0,22.777,20.027
41.3,12753.94,102.665,1.0,11.783,14.552
41.3,38887.329,230.197,1.0,21.78,20.047
41.3,64737.2,266.352,1.0,18.105,17.398
41.4,43563.644,219.407,1.0,15.069,15.988
41.4,14268.805,127.881,1.0,17.448,17.373
41.4,29652.17,181.356,1.0,15.632,16.241
41.4,64889.443,275.515,1.0,24.561,20.111
41.4,72683.601,291.191,1.0,20.094,18.411
41.4,62426.603,244.483,1.0,17.279,17.563
41.4,5.773,2.944,0.86,16.579,16.421
41.4,38518.448,216.404,1.0,23.304,20.055
41.4,53762.078,239.898,1.0,16.041,16.908
41.4,49358.229,210.319,1.0,11.141,14.274
41.5,39235.507,202.935,1.0,19.912,17.791
41.5,46144.497,216.681,1.0,14.149,15.262
41.5,11033.886,102.173,1.0,7.498,11.618
41.5,5.578,3.069,0.835,15.193,16.172
41.5,32359.782,194.512,1.0,21.471,18.972
41.5,66133.141,288.694,1.0,24.445,20.414
41.5,55812.787,250.813,1.0,19.526,18.417
41.5,60961.033,249.771,1.0,13.087,15.018
41.5,32081.48,211.667,1.0,23.039,20.352
41.5,3.219,2.05,0.771,9.727,13.026
41.6,91968.951,322.755,1.0,21.143,18.885
41.6,34970.063,190.139,1.0,15.516,16.241
41.6,3.624,2.493,0.726,13.416,14.569
41.6,32733.229,190.001,1.0,4.662,9.419
41.6,24995.847,178.126,1.0,21.948,19.393
41.6,5.688,2.91,0.859,14.646,15.631
41.6,36278.466,215.454,1.0,17.114,17.537
41.6,29501.499,174.255,1.0,7.866,12.086
41.6,50756.674,223.907,1.0,9.759,13.386
41.6,3.768,1.987,0.85,8.762,13.494
41.7,26480.992,166.238,1.0,12.062,14.165
41.7,54691.037,234.758,1.0,16.187,16.056
41.7,54551.667,240.216,1.0,19.584,18.274
41.7,40915.904,222.26,1.0,14.227,15.736
41.7,40894.078,217.378,1.0,20.257,18.522
41.7,31505.972,196.054,1.0,20.238,18.595
41.7,33171.518,199.633,1.0,20.167,18.924
41.7,49484.535,255.154,1.0,20.831,19.177
41.7,40904.11,222.464,1.0,14.829,16.295
41.7,8.665,3.377,0.921,10.347,13.606
41.8,50576.548,244.116,1.0,12.943,16.187
41.8,26011.629,173.506,1.0,15.859,16.858
41.8,62539.106,269.42,1.0,20.823,18.586
41.8,47347.585,231.016,1.0,20.937,18.825
41.8,62951.525,242.012,1.0,14.889,16.262
41.8,38491.201,189.652,1.0,11.503,14.025
41.8,42966.454,227.516,1.0,12.793,15.953
41.8,52243.978,235.876,1.0,18.694,17.54
41.8,42512.697,213.471,1.0,18.735,17.911
41.8,62086.451,255.754,1.0,9.492,12.912
41.9,55120.133,245.896,1.0,20.549,18.085
41.9,69198.467,286.405,1.0,19.57,18.409
41.9,28253.572,190.436,1.0,19.812,18.862
41.9,33411.332,191.155,1.0,7.357,11.189
41.9,12403.693,121.958,1.0,16.139,17.453
41.9,68767.155,291.176,1.0,25.426,20.868
41.9,71359.636,280.245,1.0,14.902,16.014
41.9,5.26,2.833,0.843,10.467,13.307
41.9,4.584,2.528,0.834,14.074,15.383
41.9,33077.993,167.194,1.0,10.138,13.512
42.0,47815.274,218.453,1.0,18.144,17.472
42.0,5.953,2.744,0.887,12.005,14.644
42.0,52828.955,238.965,1.0,13.992,16.229
42.0,24721.864,154.611,1.0,8.859,12.54
42.0,32611.469,192.604,1.0,14.723,16.167
42.0,7.328,3.189,0.9,13.354,15.042
42.0,4.642,2.544,0.836,12.083,14.075
42.0,74108.768,289.365,1.0,16.205,16.829
42.0,58831.289,256.832,1.0,12.992,14.802
42.0,44542.624,218.325,1.0,10.283,13.437
42.1,46524.19,227.23,1.0,15.559,16.34
42.1,39500.126,208.691,1.0,11.796,14.314
42.1,47886.599,213.113,1.0,13.761,15.13
42.1,6.028,3.12,0.856,15.91,16.686
42.1,34074.117,204.616,1.0,19.302,18.519
42.1,40198.766,210.75,1.0,19.885,18.624
42.1,29240.581,176.677,1.0,12.359,14.853
42.1,61865.905,263.277,1.0,16.642,16.799
42.1,48126.521,228.122,1.0,13.907,15.181
42.1,54904.615,254.891,1.0,13.983,15.862
42.2,41261.922,236.071,1.0,16.125,16.988
42.2,37174.195,194.713,1.0,8.15,13.592
42.2,4.695,2.501,0.846,7.738,14.007
42.2,13101.5,122.14,1.0,17.108,17.21
42.2,66639.019,274.842,1.0,16.242,16.783
42.2,59186.357,278.581,1.0,18.628,18.248
42.2,16986.506,141.81,1.0,14.052,15.685
42.2,74916.146,292.65,1.0,16.816,17.66
42.2,31365.273,193.043,1.0,23.23,19.913
42.2,18401.477,150.894,1.0,10.402,14.135
42.3,72233.382,330.344,1.0,20.064,19.103
42.3,32316.979,194.542,1.0,7.352,11.749
42.3,51828.928,233.761,1.0,12.801,14.749
42.3,59812.164,258.372,1.0,23.039,19.551
42.3,65735.305,280.079,1.0,22.881,19.704
42.3,46397.63,236.747,1.0,18.684,18.161
42.3,29464.228,179.944,1.0,10.444,13.726
42.3,7447.256,95.508,1.0,19.265,18.157
42.3,36289.734,199.355,1.0,12.868,14.951
42.3,33403.167,191.114,1.0,16.496,17.101
42.4,63329.82,275.761,1.0,19.77,18.442
42.4,33045.989,194.792,1.0,11.258,15.01
42.4,58441.999,258.932,1.0,15.726,17.385
42.4,36858.622,212.792,1.0,23.936,20.148
42.4,29183.907,203.46,1.0,23.047,20.526
42.4,44428.471,235.835,1.0,18.282,18.042
42.4,39516.086,220.76,1.0,23.073,19.798
42.4,26081.955,186.209,1.0,21.618,19.457
42.4,31428.019,182.273,1.0,15.405,16.037
42.4,20136.352,154.305,1.0,17.168,17.182
42.5,66846.756,259.089,1.0,15.857,16.528
42.5,33340.686,193.946,1.0,20.377,18.372
42.5,4489.115,74.849,1.0,15.293,16.881
42.5,2.642,1.315,0.867,5.875,10.689
42.5,16201.836,143.58,1.0,12.776,15.493
42.5,8405.554,98.392,1.0,17.259,17.292
42.5,66474.918,268.603,1.0,13.963,16.029
42.5,55041.357,263.866,1.0,17.279,17.229
42.5,61387.161,265.3,1.0,19.972,18.16
42.5,18356.569,148.05,1.0,16.051,17.041
42.6,71816.377,300.427,1.0,21.895,19.18
42.6,42997.235,237.541,1.0,19.094,18.406
42.6,40329.304,218.052,1.0,17.23,17.398
42.6,81703.752,300.111,1.0,15.429,16.174
42.6,26256.472,171.365,1.0,15.07,16.107
42.6,42239.111,219.664,1.0,9.991,13.048
42.6,28512.33,187.105,1.0,19.982,18.539
42.6,46386.173,245.907,1.0,21.941,19.763
42.6,10404.299,116.701,1.0,21.639,19.459
42.6,54354.099,253.087,1.0,20.167,19.067
42.7,57293.051,249.832,1.0,16.588,16.491
42.7,3.233,2.711,0.545,14.26,15.524
42.7,43591.934,229.812,1.0,15.872,17.509
42.7,63075.809,270.493,1.0,20.362,18.807
42.7,37209.289,190.278,1.0,12.901,15.001
42.7,32469.753,171.669,1.0,6.626,10.554
42.7,21647.878,153.451,1.0,18.425,17.515
42.7,41486.757,227.556,1.0,13.241,16.505
42.7,46741.903,238.626,1.0,20.886,18.97
42.7,3.485,2.418,0.72,9.668,13.049
42.8,64379.9,281.241,1.0,19.65,18.259
42.8,5.188,2.995,0.817,15.672,16.057
42.8,43435.202,237.039,1.0,18.91,18.683
42.8,71050.602,276.594,1.0,12.985,15.231
42.8,67615.492,281.445,1.0,14.968,16.376
42.8,3.851,2.475,0.766,6.329,10.834
42.8,26403.026,190.904,1.0,6.468,12.084
42.8,33996.523,218.682,1.0,19.93,19.201
42.8,33882.962,206.771,1.0,23.028,19.832
42.8,47842.125,235.597,1.0,11.638,14.308
42.9,53593.978,253.137,1.0,10.228,13.615
42.9,37297.358,221.655,1.0,21.169,19.196
42.9,16728.201,150.52,1.0,15.493,17.068
42.9,3.3,1.656,0.865,7.707,13.416
42.9,12114.891,123.078,1.0,15.052,16.377
42.9,31153.3,168.928,1.0,10.371,13.492
42.9,3.894,2.17,0.83,10.763,15.036
42.9,80438.733,300.434,1.0,20.383,18.69
42.9,38375.4,232.945,1.0,25.22,21.237
42.9,15657.119,146.282,1.0,16.958,17.556
43.0,47222.121,237.708,1.0,14.915,16.234
43.0,7.305,3.395,0.885,18.334,17.604
43.0,45469.592,223.197,1.0,15.156,16.113
43.0,44934.123,221.406,1.0,12.583,15.315
43.0,3.905,2.446,0.779,11.268,14.253
43.0,20102.323,154.883,1.0,18.488,17.966
43.0,56633.865,248.629,1.0,11.355,16.029
43.0,54654.065,247.629,1.0,17.012,16.998
43.0,52049.091,232.725,1.0,11.76,14.281
43.0,87632.416,335.363,1.0,25.202,20.843
43.1,46771.865,247.183,1.0,19.184,18.81
43.1,4.258,2.469,0.815,12.134,14.13
43.1,27310.902,168.743,1.0,8.614,12.391
43.1,41879.536,218.675,1.0,6.869,11.496
43.1,52079.671,254.19,1.0,19.626,18.456
43.1,50931.386,254.599,1.0,13.372,15.722
43.1,54256.122,234.611,1.0,17.706,16.838
43.1,57308.938,253.2,1.0,17.559,17.38
43.1,34616.948,210.391,1.0,21.049,19.1
43.1,52780.723,232.861,1.0,12.167,14.876
43.2,54256.634,238.241,1.0,13.765,15.427
43.2,41204.701,221.284,1.0,15.787,16.692
43.2,59219.622,264.33,1.0,18.478,17.652
43.2,66585.363,282.069,1.0,13.651,15.376
43.2,62540.506,273.25,1.0,17.433,17.263
43.2,25856.689,179.454,1.0,16.084,16.657
43.2,4.669,2.675,0.82,15.745,16.731
43.2,27230.49,170.929,1.0,10.827,14.105
43.2,27492.858,171.948,1.0,10.242,13.628
43.2,32326.601,204.958,1.0,22.056,19.81
43.3,58265.254,272.441,1.0,22.186,19.575
43.3,32902.231,184.917,1.0,10.96,13.62
43.3,34827.739,221.973,1.0,22.149,19.856
43.3,33846.241,199.203,1.0,10.229,13.555
43.3,55760.501,238.246,1.0,10.695,13.676
43.3,71183.365,290.89,1.0,18.081,17.56
43.3,20097.895,153.891,1.0,20.862,18.947
43.3,64035.963,266.513,1.0,9.07,12.665
43.3,63396.376,302.119,1.0,24.057,20.811
43.3,40531.764,225.533,1.0,12.924,16.56
43.4,45579.848,217.512,1.0,14.056,15.609
43.4,24698.304,178.399,1.0,12.99,16.222
43.4,82553.401,331.513,1.0,23.169,20.037
43.4,28722.953,185.071,1.0,10.286,13.528
43.4,51016.087,235.442,1.0,11.112,13.828
43.4,8619.67,104.823,1.0,24.475,20.436
43.4,7.867,3.607,0.889,17.691,17.207
43.4,59471.279,223.122,1.0,8.407,12.602
43.4,51343.545,244.38,1.0,15.363,16.339
43.4,2.843,2.071,0.685,8.174,12.114
43.5,40852.626,215.5,1.0,10.382,13.785
43.5,57374.963,252.236,1.0,12.062,14.411
43.5,13903.736,131.386,1.0,10.463,14.57
43.5,46905.789,241.196,1.0,15.196,16.33
43.5,35956.206,222.428,1.0,17.964,17.939
43.5,93051.814,324.984,1.0,17.288,17.792
43.5,23843.827,164.096,1.0,12.219,14.595
43.5,63558.884,283.798,1.0,18.62,17.945
43.5,3.428,2.294,0.743,8.11,11.727
43.5,35283.123,197.402,1.0,12.918,15.956
43.6,50683.87,244.761,1.0,10.973,13.632
43.6,64013.24,300.23,1.0,19.751,19.128
43.6,35104.869,200.107,1.0,6.922,12.864
43.6,50221.509,265.319,1.0,26.09,21.214
43.6,40808.134,202.16,1.0,10.932,14.145
43.6,52285.877,239.698,1.0,9.507,13.047
43.6,2.687,2.026,0.657,10.753,13.673
43.6,74979.311,286.351,1.0,17.316,17.248
43.6,50967.883,250.146,1.0,14.928,15.926
43.6,38869.365,204.342,1.0,8.026,12.181
43.7,49595.883,225.072,1.0,11.807,14.123
43.7,66205.669,245.313,1.0,11.312,14.955
43.7,28206.663,200.991,1.0,19.913,18.93
43.7,3.284,2.623,0.602,11.129,13.783
43.7,54142.483,241.693,1.0,15.461,16.309
43.7,88478.027,319.036,1.0,19.455,18.209
43.7,12.037,3.898,0.946,18.198,17.702
43.7,47322.85,224.601,1.0,18.172,17.756
43.7,67839.464,311.789,1.0,21.545,19.884
43.7,44042.936,233.336,1.0,15.809,16.492
43.8,62340.626,300.261,1.0,22.461,20.095
43.8,12.357,3.998,0.946,19.931,18.426
43.8,39035.133,206.014,1.0,11.547,14.964
43.8,42870.537,232.922,1.0,19.045,18.427
43.8,64352.207,288.729,1.0,23.213,19.98
43.8,48043.367,234.464,1.0,13.154,15.505
43.8,23664.812,171.898,1.0,15.394,17.401
43.8,40997.034,208.074,1.0,13.424,15.026
43.8,44840.698,225.84,1.0,13.03,15.386
43.8,4.889,2.419,0.869,12.322,15.582
43.9,55443.853,225.443,1.0,12.557,14.914
43.9,43133.749,239.51,1.0,11.212,14.665
43.9,71617.632,280.579,1.0,13.233,16.86
43.9,2.127,1.848,0.495,7.002,10.694
43.9,36930.712,208.375,1.0,12.922,15.831
43.9,51608.087,253.884,1.0,10.002,13.369
43.9,34166.326,189.302,1.0,11.542,14.647
43.9,19715.459,167.832,1.0,15.99,17.401
43.9,26661.303,174.878,1.0,12.901,15.865
43.9,66183.012,295.175,1.0,18.632,18.475
44.0,23271.95,175.17,1.0,14.538,16.252
44.0,29860.733,172.699,1.0,10.324,13.701
44.0,52604.582,253.652,1.0,16.422,17.598
44.0,77049.367,293.253,1.0,16.858,17.837
44.0,62193.577,294.101,1.0,20.483,19.217
44.0,50955.749,243.718,1.0,12.245,15.375
44.0,38873.313,189.828,1.0,6.07,10.194
44.0,35955.272,229.209,1.0,17.53,18.057
44.0,71704.693,309.685,1.0,23.333,20.036
44.0,40173.644,232.364,1.0,20.176,18.578
44.1,51867.883,263.54,1.0,20.221,18.989
44.1,33229.947,206.487,1.0,21.252,19.27
44.1,7.655,3.364,0.898,15.3,16.119
44.1,3.635,2.554,0.711,19.179,18.549
44.1,66650.797,290.437,1.0,13.614,15.956
44.1,3360.792,66.824,1.0,17.484,17.778
44.1,27589.145,185.774,1.0,18.2,17.867
44.1,36276.481,221.627,1.0,13.254,15.718
44.1,69964.89,293.293,1.0,14.434,16.415
44.1,55343.257,254.885,1.0,18.087,17.352
44.2,8358.042,98.597,1.0,11.665,15.839
44.2,43848.666,236.535,1.0,15.635,16.465
44.2,67485.932,287.767,1.0,17.707,17.135
44.2,59563.111,285.028,1.0,23.1,20.146
44.2,3.269,2.253,0.725,9.693,13.066
44.2,36873.661,207.334,1.0,16.173,16.443
44.2,40711.46,230.498,1.0,14.528,16.412
44.2,14463.529,137.053,1.0,17.075,17.081
44.2,81281.253,302.291,1.0,19.805,18.497
44.2,40415.353,181.617,1.0,7.949,12.972
44.3,5.198,2.857,0.835,11.095,13.817
44.3,41354.213,212.701,1.0,13.815,15.268
44.3,59566.628,268.517,1.0,15.105,16.816
44.3,44271.963,212.61,1.0,16.335,16.581
44.3,32118.109,189.488,1.0,10.397,13.623
44.3,28399.21,200.88,1.0,21.987,19.8
44.3,69577.982,274.181,1.0,15.041,16.679
44.3,27278.138,182.992,1.0,15.491,16.491
44.3,58704.13,258.107,1.0,12.618,14.936
44.3,59625.609,288.224,1.0,19.439,18.463
44.4,43421.961,250.043,1.0,15.495,17.512
44.4,20569.139,165.167,1.0,20.821,19.271
44.4,9.472,3.651,0.923,18.826,17.572
44.4,80375.823,320.994,1.0,19.325,18.965
44.4,38517.696,203.952,1.0,8.856,12.372
44.4,5.411,2.817,0.854,11.899,14.209
44.4,35986.567,225.242,1.0,15.174,17.084
44.4,55975.375,227.275,1.0,12.237,15.428
44.4,59511.184,239.688,1.0,12.175,15.375
44.4,68435.467,299.929,1.0,21.299,19.445
44.5,60462.25,266.491,1.0,13.067,15.518
44.5,48691.676,219.268,1.0,8.248,13.057
44.5,51159.679,250.503,1.0,12.048,15.054
44.5,22244.427,171.346,1.0,20.773,18.836
44.5,42025.969,216.239,1.0,10.832,14.448
44.5,5.203,3.359,0.764,32.923,22.966
44.5,42102.898,218.919,1.0,10.507,14.428
44.5,82870.793,278.362,1.0,15.467,16.669
44.5,48708.941,241.009,1.0,16.862,17.294
44.5,48531.976,260.125,1.0,23.771,20.726
44.6,19637.241,157.104,1.0,8.369,12.467
44.6,2.876,2.077,0.692,9.351,12.499
44.6,9.538,3.851,0.915,10.747,14.075
44.6,31371.619,206.094,1.0,20.181,18.992
44.6,71039.467,312.589,1.0,22.647,20.009
44.6,58870.203,289.263,1.0,15.454,16.832
44.6,24723.026,181.662,1.0,24.193,20.298
44.6,57697.547,240.61,1.0,15.955,16.394
44.6,55107.408,266.009,1.0,18.832,18.162
44.6,49461.189,260.73,1.0,17.208,17.785
44.7,28727.042,173.195,1.0,16.047,16.539
44.7,68330.478,284.13,1.0,18.111,17.787
44.7,35270.303,218.142,1.0,13.872,16.815
44.7,40503.319,208.315,1.0,8.217,12.314
44.7,37026.467,217.651,1.0,16.265,16.862
44.7,33863.108,153.169,1.0,7.519,13.492
44.7,48780.12,239.19,1.0,12.298,15.634
44.7,41163.395,222.596,1.0,10.616,14.751
44.7,2.994,2.227,0.669,8.332,11.807
44.7,5.151,2.613,0.862,12.11,14.841
44.8,68655.653,309.544,1.0,21.715,19.431
44.8,4.725,2.952,0.781,17.465,16.837
44.8,56590.554,259.684,1.0,12.673,15.413
44.8,42815.173,224.776,1.0,8.325,12.141
44.8,55970.963,245.973,1.0,14.059,15.526
44.8,54552.55,257.727,1.0,15.698,16.566
44.8,34777.47,183.863,1.0,11.315,13.901
44.8,66508.162,289.252,1.0,15.865,17.135
44.8,74288.099,328.434,1.0,20.236,19.431
44.8,34605.645,206.595,1.0,19.309,18.139
44.9,31263.345,196.653,1.0,16.022,16.643
44.9,77901.738,289.034,1.0,16.147,16.881
44.9,71036.68,291.357,1.0,20.602,18.632
44.9,10737.336,114.501,1.0,12.366,14.684
44.9,53550.159,266.192,1.0,15.603,16.601
44.9,2.315,2.007,0.498,11.875,12.991
44.9,6.347,3.32,0.852,15.316,16.426
44.9,39679.645,232.146,1.0,11.799,15.802
44.9,36425.441,204.608,1.0,17.665,17.752
44.9,8270.755,80.841,1.0,7.292,11.834
