true_angle,mean_x,mean_y,std_x,std_y,skew_x,skew_y,kurt_x,kurt_y,mean_distance,max_distance,hull_area,hull_perimeter
35.4,0.584,0.055,0.923,0.76,-0.538,-0.22,-0.39,-0.242,1.475,4.014,9.74,9.535
35.4,0.649,-0.003,0.828,0.647,-0.593,0.316,-0.046,-0.034,1.291,3.9,8.385,9.6
35.4,0.594,-0.048,0.873,0.709,-0.39,-0.002,-0.314,-0.415,1.396,3.884,8.747,9.37
35.4,0.651,0.0,0.894,0.628,-0.6,0.163,0.36,-0.111,1.33,4.172,8.937,9.656
35.4,0.624,-0.047,0.864,0.688,-0.481,0.12,-0.234,-0.184,1.362,3.969,9.714,10.151
35.5,0.567,0.131,0.938,0.695,-0.662,-0.266,-0.053,0.028,1.441,4.303,9.486,10.109
35.5,0.91,-0.033,0.802,0.732,-0.55,0.149,0.226,-0.171,1.328,3.864,8.819,10.037
35.5,0.497,0.021,0.97,0.63,-0.695,0.094,-0.068,-0.007,1.401,4.094,9.115,10.951
35.5,0.53,-0.054,0.907,0.733,-0.272,0.049,-0.821,-0.433,1.448,3.742,8.714,9.815
35.5,0.499,-0.027,0.929,0.756,-0.164,-0.107,-0.756,-0.453,1.496,3.922,9.429,10.238
35.5,0.501,-0.028,0.966,0.742,-0.906,-0.322,0.217,-0.598,1.492,3.978,9.469,9.94
35.5,0.624,-0.014,0.923,0.665,-0.518,0.01,0.063,-0.271,1.398,4.089,9.123,9.062
35.5,0.634,0.082,0.813,0.673,-0.282,0.247,-0.146,-0.082,1.297,3.735,8.501,10.274
35.5,0.574,0.02,0.862,0.756,-0.437,-0.026,-0.543,-0.856,1.43,3.805,8.798,10.13
35.5,0.714,-0.002,0.819,0.61,-0.625,-0.215,0.286,-0.042,1.245,4.214,7.586,9.303
35.6,0.625,0.116,0.9,0.662,-0.639,0.064,-0.043,-0.471,1.37,3.898,8.344,9.542
35.6,0.46,0.06,1.016,0.711,-0.271,-0.089,-0.806,-0.231,1.543,4.253,10.028,11.424
35.6,0.603,-0.04,0.929,0.701,-0.366,-0.004,-0.067,-0.274,1.427,4.136,9.501,10.468
35.6,0.668,0.097,0.814,0.744,-0.485,-0.179,0.44,-0.226,1.355,4.013,9.606,9.768
35.6,0.528,0.031,0.951,0.675,-0.602,-0.142,-0.166,-0.18,1.431,4.176,10.03,10.387
35.6,0.678,-0.039,0.92,0.579,-0.691,-0.1,0.236,-0.013,1.318,4.188,8.827,9.307
35.6,0.352,-0.035,0.98,0.654,-0.457,0.12,-0.48,-0.27,1.453,4.202,9.564,10.47
35.6,0.649,-0.026,0.899,0.743,-0.589,-0.042,-0.105,-0.559,1.451,4.134,9.192,9.407
35.6,0.582,0.025,0.941,0.657,-0.644,-0.032,-0.052,-0.433,1.396,4.089,9.126,10.351
35.6,0.488,-0.017,0.895,0.772,-0.521,0.104,-0.143,-0.546,1.467,4.184,9.839,10.298
35.7,0.528,0.028,0.898,0.647,-0.428,0.066,-0.505,0.144,1.363,3.789,8.968,9.618
35.7,0.491,0.01,0.939,0.644,-0.404,0.052,-0.513,-0.21,1.401,3.963,9.537,10.632
35.7,0.58,0.013,0.906,0.711,-0.761,-0.045,0.027,-0.612,1.413,4.203,9.298,9.714
35.7,0.564,0.078,0.992,0.658,-0.598,0.017,-0.262,-0.316,1.467,4.18,9.202,9.98
35.7,0.685,0.101,0.868,0.646,-0.528,-0.243,0.356,0.408,1.324,4.083,9.16,10.517
35.7,0.659,0.054,0.826,0.713,-0.371,0.007,-0.002,-0.534,1.352,4.123,8.626,9.988
35.7,0.543,-0.024,0.84,0.699,-0.422,0.304,0.123,-0.2,1.345,4.046,8.888,10.212
35.7,0.596,0.056,1.031,0.777,-0.38,-0.178,-0.56,-0.601,1.609,4.067,9.738,10.546
35.7,0.522,-0.059,1.01,0.73,-0.522,0.057,-0.394,-0.424,1.532,4.26,9.629,10.825
35.7,0.567,0.018,0.854,0.677,-0.399,-0.163,0.098,0.038,1.342,4.244,9.802,10.8
35.8,0.545,-0.06,0.958,0.713,-0.195,-0.011,-0.573,-0.374,1.489,4.083,9.413,9.843
35.8,0.689,0.102,0.895,0.672,-0.638,0.364,-0.032,-0.666,1.371,4.121,8.203,9.31
35.8,0.551,0.1,0.776,0.632,-1.043,-0.036,1.597,0.168,1.207,3.928,8.239,9.945
35.8,0.471,0.128,0.971,0.745,-0.491,-0.005,-0.361,-0.694,1.521,4.141,9.502,10.929
35.8,0.62,0.005,0.851,0.759,-0.495,-0.202,0.039,-0.662,1.413,4.176,9.353,10.215
35.8,0.508,-0.027,1.037,0.649,-0.47,0.098,-0.574,0.084,1.498,4.277,10.099,11.38
35.8,0.218,-0.128,0.985,0.797,-0.31,0.148,-0.637,-0.519,1.579,4.109,9.611,9.806
35.8,0.63,-0.001,0.804,0.689,-0.383,-0.11,0.169,-0.257,1.301,3.971,8.887,9.659
35.8,0.56,0.084,0.885,0.687,-0.734,0.106,0.339,-0.444,1.372,3.998,8.55,8.59
35.8,0.469,0.023,0.874,0.663,-0.601,0.269,-0.332,0.024,1.348,4.062,9.263,9.533
35.9,0.541,0.032,0.794,0.71,-0.002,0.063,-0.349,-0.302,1.33,3.868,8.206,9.95
35.9,0.591,-0.134,0.768,0.694,-0.669,-0.051,0.293,-0.311,1.279,3.767,8.446,10.027
35.9,0.752,-0.066,0.831,0.678,-0.753,0.254,0.445,-0.266,1.318,4.07,8.521,9.658
35.9,0.55,-0.033,0.891,0.694,-0.548,0.057,0.005,-0.215,1.38,3.938,8.796,9.544
35.9,0.711,-0.032,0.935,0.664,-0.54,0.133,-0.124,-0.376,1.407,4.38,9.695,10.527
35.9,0.547,-0.104,0.92,0.722,-0.51,-0.301,-0.118,-0.276,1.432,4.068,9.038,10.346
35.9,0.703,-0.005,0.881,0.647,-0.484,-0.089,-0.053,-0.336,1.344,3.985,8.54,9.752
35.9,0.586,0.007,0.887,0.744,-0.32,-0.028,-0.156,-0.46,1.438,3.977,9.363,8.715
35.9,0.459,0.059,0.775,0.738,-0.402,0.054,0.476,-0.59,1.314,4.012,8.716,9.996
35.9,0.62,-0.086,0.793,0.709,-0.689,0.095,1.131,-0.511,1.302,4.161,9.434,10.626
36.0,0.613,-0.081,0.843,0.79,-0.424,0.067,-0.015,-0.613,1.44,4.052,9.654,10.504
36.0,0.665,-0.053,0.803,0.6,-0.869,-0.095,0.618,0.366,1.2,3.999,8.967,9.801
36.0,0.527,0.004,0.908,0.766,-0.609,0.126,-0.185,-0.529,1.468,4.088,9.866,11.267
36.0,0.556,-0.099,0.975,0.749,-0.419,0.035,-0.415,-0.195,1.529,4.186,10.133,10.587
36.0,0.615,-0.013,0.828,0.657,-0.502,0.025,0.344,-0.007,1.29,4.058,9.305,8.726
36.0,0.727,0.025,0.873,0.725,-0.955,0.113,1.032,-0.304,1.377,4.197,9.928,10.004
36.0,0.373,0.157,1.014,0.766,-0.431,-0.236,-0.413,-0.553,1.572,4.329,10.405,10.537
36.0,0.403,-0.093,1.047,0.701,-0.32,0.195,-0.694,-0.145,1.548,4.231,9.594,10.277
36.0,0.557,0.01,0.864,0.725,-0.944,0.002,0.838,-0.298,1.378,4.21,9.518,10.554
36.0,0.523,0.082,0.87,0.8,-0.162,0.082,-0.771,-0.356,1.473,3.57,8.706,10.436
36.1,0.613,0.072,1.009,0.7,-0.396,-0.115,-0.757,-0.58,1.528,3.819,8.383,10.268
36.1,0.435,0.009,0.934,0.64,-0.482,0.276,-0.107,-0.064,1.385,4.303,9.12,9.889
36.1,0.512,-0.054,0.95,0.608,-0.675,0.014,0.378,-0.109,1.362,4.258,9.115,10.906
36.1,0.614,0.02,0.913,0.731,-0.867,0.107,0.856,-0.552,1.429,4.349,9.704,9.955
36.1,0.603,-0.156,0.866,0.677,-0.793,0.031,0.271,-0.131,1.332,4.023,9.614,9.579
36.1,0.49,-0.105,0.984,0.688,-0.492,-0.177,-0.264,-0.095,1.467,4.239,9.708,11.101
36.1,0.448,-0.05,0.825,0.698,-0.526,0.116,-0.245,0.412,1.323,4.137,8.956,9.115
36.1,0.372,0.027,0.947,0.819,-0.562,0.333,-0.346,-0.509,1.558,4.069,9.684,10.455
36.1,0.502,0.075,0.89,0.624,-0.642,-0.168,0.761,-0.447,1.325,4.316,8.415,8.994
36.1,0.474,0.075,0.966,0.68,-0.528,-0.288,0.101,0.124,1.452,4.269,9.336,10.846
36.2,0.542,0.027,0.962,0.735,-0.834,-0.283,0.261,-0.386,1.475,4.125,9.94,10.541
36.2,0.513,0.031,0.921,0.679,-0.568,0.227,-0.455,0.415,1.39,3.99,9.558,10.452
36.2,0.597,0.019,0.968,0.672,-0.62,-0.222,-0.104,0.106,1.446,4.237,10.251,10.185
36.2,0.621,0.019,0.913,0.722,-0.771,-0.037,0.452,-0.364,1.439,4.319,9.028,10.252
36.2,0.527,-0.041,0.918,0.745,-0.811,-0.007,0.183,-0.663,1.453,4.012,9.715,9.819
36.2,0.48,-0.054,0.911,0.718,-0.598,0.18,0.007,-0.263,1.424,4.156,10.07,10.906
36.2,0.529,-0.101,0.892,0.687,-0.61,-0.036,0.211,-0.356,1.388,4.01,8.844,9.958
36.2,0.543,0.105,0.943,0.675,-0.729,0.065,0.248,-0.404,1.423,4.197,8.41,10.626
36.2,0.485,0.013,0.968,0.738,-0.555,-0.074,-0.275,-0.375,1.493,4.24,10.449,10.555
36.2,0.564,-0.068,0.842,0.731,-0.795,-0.034,1.103,-0.045,1.345,4.305,9.461,11.17
36.3,0.635,0.125,0.881,0.7,-0.792,-0.057,0.491,-0.356,1.37,4.077,9.803,11.287
36.3,0.52,0.042,1.003,0.634,-0.547,0.241,-0.335,-0.24,1.451,4.157,8.689,10.175
36.3,0.531,-0.065,0.978,0.743,-0.839,-0.228,-0.003,-0.673,1.519,4.03,9.322,10.914
36.3,0.477,-0.026,0.934,0.74,-0.316,-0.01,-0.574,-0.557,1.476,3.957,9.022,10.812
36.3,0.671,0.023,0.882,0.682,-0.53,0.277,0.239,0.364,1.352,4.172,9.814,10.759
36.3,0.604,-0.095,1.011,0.624,-0.684,0.116,-0.082,-0.26,1.448,4.128,9.133,9.477
36.3,0.204,-0.011,1.012,0.705,-0.307,0.13,-0.74,0.051,1.523,4.362,10.19,10.41
36.3,0.599,0.011,0.819,0.791,-0.438,0.127,0.513,-0.326,1.405,4.144,9.731,9.372
36.3,0.583,-0.077,0.992,0.729,-0.573,0.098,-0.3,-0.281,1.525,4.236,10.021,11.458
36.3,0.465,-0.096,0.937,0.693,-0.33,-0.266,-0.523,-0.348,1.439,4.034,9.792,11.002
36.4,0.51,-0.114,0.962,0.751,-0.376,0.125,-0.378,-0.246,1.517,4.125,9.839,10.477
36.4,0.437,-0.007,1.003,0.679,-0.598,0.008,-0.376,0.037,1.488,4.166,9.511,9.909
36.4,0.628,0.027,0.837,0.756,-0.706,0.005,0.613,-0.335,1.392,4.316,9.479,10.949
36.4,0.638,-0.085,0.924,0.694,-0.723,0.392,0.075,0.001,1.419,3.943,8.736,10.768
36.4,0.425,0.004,0.841,0.66,-0.453,-0.123,-0.084,-0.226,1.32,4.212,9.055,10.478
36.4,0.622,-0.022,0.866,0.648,-0.696,-0.116,0.801,-0.336,1.314,4.33,8.302,10.273
36.4,0.47,0.062,1.012,0.679,-0.45,0.119,-0.456,-0.541,1.502,4.258,9.056,10.581
36.4,0.321,-0.043,0.936,0.638,-0.632,-0.057,-0.395,-0.218,1.373,3.972,8.436,10.15
36.4,0.478,0.045,1.016,0.685,-0.682,-0.033,0.033,-0.643,1.505,4.391,8.818,10.674
36.4,0.466,0.007,0.898,0.769,-0.744,0.092,0.765,-0.566,1.446,4.183,10.335,10.75
36.5,0.491,0.086,0.917,0.658,-0.624,-0.04,-0.235,-0.208,1.382,3.988,9.036,10.9
36.5,0.393,-0.038,0.893,0.74,-0.599,0.061,-0.146,-0.423,1.423,4.126,9.407,9.818
36.5,0.625,-0.122,0.943,0.701,-0.466,0.264,-0.222,-0.211,1.445,4.217,9.113,10.646
36.5,0.627,-0.067,0.829,0.726,-0.433,-0.036,0.046,-0.389,1.349,4.08,9.849,9.989
36.5,0.423,0.021,0.934,0.664,-0.584,0.1,-0.201,-0.343,1.407,4.106,8.922,10.613
36.5,0.358,0.157,0.951,0.758,-0.549,-0.086,-0.214,-0.439,1.498,4.099,10.313,10.765
36.5,0.676,0.073,0.812,0.666,-0.584,-0.017,0.311,-0.383,1.282,3.916,8.678,10.382
36.5,0.245,-0.076,0.925,0.746,-0.532,0.151,0.068,-0.301,1.458,4.32,10.059,10.078
36.5,0.347,0.029,0.927,0.797,-0.383,0.112,-0.325,-0.507,1.514,4.177,10.201,10.366
36.5,0.494,0.047,0.862,0.645,-0.695,0.093,0.254,0.112,1.3,4.22,9.075,9.718
36.6,0.342,-0.048,0.882,0.723,-0.391,-0.008,-0.055,-0.032,1.405,4.136,9.723,10.82
36.6,0.234,-0.172,1.02,0.751,-0.301,0.273,-0.649,-0.467,1.58,4.118,9.827,9.44
36.6,0.44,0.018,1.014,0.733,-0.457,-0.147,-0.555,-0.453,1.543,4.002,9.651,11.105
36.6,0.447,-0.019,0.914,0.716,-0.675,-0.332,0.284,-0.496,1.426,4.442,9.61,10.24
36.6,0.511,-0.068,0.933,0.716,-0.803,0.046,0.424,-0.239,1.448,4.389,9.682,10.464
36.6,0.512,-0.074,0.882,0.688,-1.066,0.14,0.882,0.326,1.341,4.179,9.812,11.085
36.6,0.478,0.042,0.922,0.672,-0.729,-0.197,0.032,-0.185,1.383,4.14,8.953,10.461
36.6,0.387,0.106,0.91,0.755,-0.692,-0.133,-0.123,-0.593,1.455,4.201,10.001,9.979
36.6,0.482,-0.113,0.719,0.721,-0.179,0.086,0.089,-0.001,1.251,3.556,7.32,8.77
36.6,0.401,-0.028,0.892,0.662,-0.616,-0.095,0.504,-0.113,1.352,4.128,9.438,10.075
36.7,0.33,0.062,0.922,0.673,-0.522,-0.176,-0.439,0.232,1.384,3.976,9.083,9.896
36.7,0.617,-0.069,0.84,0.653,-0.487,-0.195,-0.047,0.024,1.309,3.721,8.417,9.398
36.7,0.181,-0.001,0.92,0.72,-0.47,-0.103,-0.551,-0.25,1.434,4.272,9.836,10.182
36.7,0.445,-0.013,0.836,0.687,-0.496,-0.091,-0.315,-0.155,1.339,4.062,8.942,9.199
36.7,0.527,0.113,0.961,0.757,-0.606,0.278,-0.221,-0.661,1.512,4.363,9.665,11.004
36.7,0.579,0.003,0.867,0.734,-0.537,0.105,0.135,-0.108,1.399,4.269,10.324,10.344
36.7,0.332,0.038,0.882,0.65,-0.453,0.006,0.439,0.206,1.339,4.3,9.031,9.388
36.7,0.494,-0.105,0.941,0.593,-0.513,0.079,-0.236,0.344,1.353,4.188,9.742,9.813
36.7,0.366,-0.066,1.002,0.744,-0.197,0.03,-0.66,-0.323,1.556,4.249,10.121,10.235
36.7,0.468,-0.002,0.928,0.769,-0.306,-0.04,-0.644,-0.608,1.513,3.901,9.667,10.421
36.8,0.439,0.084,0.931,0.713,-0.513,0.184,-0.175,-0.43,1.449,4.298,9.421,10.433
36.8,0.493,0.062,0.809,0.725,-0.25,0.133,0.058,-0.413,1.353,4.055,8.599,10.385
36.8,0.455,-0.026,0.955,0.74,-0.772,0.005,0.229,-0.29,1.481,4.199,10.032,11.176
36.8,0.563,-0.016,0.918,0.607,-0.773,0.269,0.67,0.517,1.327,4.108,9.342,10.747
36.8,0.415,-0.154,1.017,0.63,-0.484,-0.093,-0.17,-0.09,1.459,4.319,9.792,10.851
36.8,0.478,0.004,0.813,0.763,-0.572,0.301,-0.041,-0.471,1.378,4.002,9.243,9.635
36.8,0.416,0.126,0.84,0.795,-0.152,-0.028,-0.216,-0.712,1.446,3.802,8.644,8.762
36.8,0.46,0.043,0.914,0.699,-0.512,0.246,-0.327,-0.272,1.418,3.983,8.773,10.44
36.8,0.421,0.129,0.887,0.732,-0.255,-0.279,-0.582,-0.001,1.424,3.943,9.358,10.521
36.8,0.438,-0.073,0.958,0.76,-0.336,0.13,-0.098,-0.558,1.519,4.232,9.935,11.39
36.9,0.479,0.023,0.996,0.703,-0.752,-0.085,0.089,-0.3,1.494,4.399,9.763,10.61
36.9,0.392,0.013,0.912,0.645,-0.59,0.004,-0.308,0.057,1.357,3.961,9.158,10.918
36.9,0.496,-0.036,0.912,0.63,-0.656,-0.257,0.2,0.127,1.356,4.208,9.167,9.447
36.9,0.329,-0.081,1.002,0.643,-0.729,0.058,-0.244,0.036,1.444,4.189,9.711,10.886
36.9,0.466,0.013,0.939,0.73,-0.747,0.09,-0.012,-0.195,1.455,4.27,10.327,11.075
36.9,0.382,-0.074,0.971,0.75,-0.81,-0.184,0.16,-0.134,1.509,4.237,9.952,9.634
36.9,0.325,0.008,0.948,0.794,-0.617,0.173,0.202,-0.492,1.527,4.422,9.991,10.476
36.9,0.551,0.088,0.98,0.666,-0.706,0.033,0.092,-0.16,1.443,4.425,9.972,10.536
36.9,0.516,0.072,0.867,0.735,-0.703,0.014,0.684,-0.192,1.388,4.42,10.349,11.093
36.9,0.5,-0.002,0.986,0.597,-0.558,0.06,0.122,0.229,1.405,4.503,8.478,10.869
37.0,0.334,-0.013,0.982,0.792,-0.581,-0.117,-0.223,-0.5,1.576,4.278,10.49,10.758
37.0,0.319,0.042,0.926,0.743,-0.534,0.108,-0.262,-0.452,1.459,4.098,10.538,10.947
37.0,0.492,-0.032,0.985,0.706,-0.637,-0.079,-0.152,-0.386,1.491,4.163,10.165,10.282
37.0,0.33,0.039,0.949,0.68,-0.406,0.074,-0.498,-0.349,1.444,4.017,9.473,9.793
37.0,0.105,-0.009,1.035,0.719,-0.293,0.233,-0.667,-0.221,1.56,4.274,10.256,11.393
37.0,0.282,-0.038,0.993,0.656,-0.422,-0.246,-0.506,0.004,1.46,4.256,9.54,10.539
37.0,0.368,-0.118,1.056,0.719,-0.626,0.023,-0.483,-0.459,1.565,4.232,10.32,11.684
37.0,0.423,-0.007,1.052,0.65,-0.782,-0.051,0.04,-0.014,1.489,4.268,9.599,9.533
37.0,0.391,-0.004,0.901,0.718,-0.367,-0.153,-0.722,-0.513,1.431,3.835,9.466,10.253
37.0,0.369,0.129,0.857,0.715,-0.495,0.152,-0.156,-0.598,1.388,4.13,9.08,10.76
37.1,0.391,-0.118,0.915,0.801,-0.413,-0.093,-0.452,-0.652,1.52,4.152,10.031,9.766
37.1,0.426,0.019,0.889,0.72,-0.488,-0.225,-0.112,-0.157,1.413,4.052,10.006,10.644
37.1,0.372,-0.028,1.026,0.703,-0.767,0.033,-0.129,0.198,1.522,4.251,9.63,10.463
37.1,0.379,-0.096,0.904,0.739,-0.785,0.027,0.215,-0.267,1.43,4.093,10.451,10.481
37.1,0.394,0.035,0.981,0.723,-0.582,0.008,-0.454,-0.557,1.507,3.977,9.22,10.379
37.1,0.343,-0.095,1.04,0.78,-0.508,0.362,-0.514,-0.303,1.602,4.353,10.937,10.958
37.1,0.44,0.108,0.984,0.674,-0.618,0.095,-0.197,0.231,1.456,4.114,9.733,10.962
37.1,0.71,-0.068,0.909,0.656,-0.764,-0.499,0.663,-0.052,1.36,4.402,8.74,10.944
37.1,0.381,0.039,0.995,0.698,-0.379,-0.134,-0.563,-0.201,1.494,4.222,9.918,10.853
37.1,0.517,-0.048,0.929,0.709,-0.64,0.014,0.268,-0.362,1.434,4.27,10.258,10.793
37.2,0.452,0.111,0.943,0.701,-0.748,0.086,0.451,-0.778,1.444,4.46,9.11,10.542
37.2,0.399,0.031,0.919,0.691,-0.501,-0.09,-0.314,0.106,1.4,4.136,9.942,11.278
37.2,0.469,-0.047,1.001,0.606,-0.586,-0.023,-0.34,0.27,1.428,4.137,9.464,9.68
37.2,0.365,-0.003,0.965,0.771,-0.731,0.069,-0.103,-0.77,1.526,4.337,10.051,11.154
37.2,0.414,-0.154,0.954,0.717,-0.681,-0.042,0.131,-0.221,1.467,4.537,10.161,9.837
37.2,0.404,0.039,0.763,0.602,-0.257,0.035,-0.068,-0.219,1.195,3.672,7.639,9.883
37.2,0.421,-0.064,0.93,0.8,-0.376,-0.072,-0.471,-0.494,1.532,4.185,9.952,11.145
37.2,0.332,-0.139,1.03,0.672,-0.636,0.072,-0.046,-0.028,1.498,4.397,10.242,11.725
37.2,0.381,0.075,1.056,0.756,-0.59,-0.171,-0.194,-0.427,1.604,4.343,10.471,10.965
37.2,0.477,0.087,0.876,0.713,-0.746,0.212,0.481,-0.267,1.385,4.151,9.369,10.137
37.3,0.365,0.116,0.937,0.688,-0.603,0.088,-0.239,-0.428,1.42,4.117,9.406,11.06
37.3,0.457,0.026,0.858,0.696,-0.377,-0.077,-0.177,-0.252,1.359,4.114,9.948,10.789
37.3,0.267,0.021,1.094,0.661,-0.622,-0.302,-0.222,-0.127,1.562,4.514,10.441,10.664
37.3,0.207,0.108,1.031,0.711,-0.519,-0.16,-0.385,-0.235,1.542,4.313,10.226,10.468
37.3,0.159,0.043,0.943,0.71,-0.647,-0.118,0.367,-0.18,1.449,4.323,10.123,10.126
37.3,0.324,-0.014,1.062,0.669,-0.359,0.322,-0.529,0.151,1.54,4.47,10.555,10.715
37.3,0.378,-0.083,0.952,0.76,-0.551,-0.137,-0.024,-0.383,1.506,4.243,10.123,10.037
37.3,0.475,-0.019,0.812,0.658,-0.49,0.066,0.196,0.203,1.277,3.991,8.583,10.419
37.3,0.472,-0.015,0.929,0.622,-0.651,-0.334,0.345,0.416,1.365,4.348,9.367,10.826
37.3,0.359,0.008,0.882,0.805,-0.211,-0.026,-0.466,-0.398,1.487,3.966,9.701,10.422
37.4,0.453,0.043,0.881,0.766,-0.524,0.251,0.499,-0.503,1.436,4.514,9.983,10.086
37.4,0.333,0.086,0.91,0.672,-0.892,-0.097,0.917,0.131,1.374,4.393,10.116,9.676
37.4,0.3,0.061,1.022,0.695,-0.38,-0.387,-0.357,-0.171,1.529,4.317,10.051,11.571
37.4,0.269,-0.059,0.958,0.753,-0.453,0.286,-0.255,-0.115,1.506,4.236,10.842,11.048
37.4,0.302,0.048,1.018,0.689,-0.757,-0.236,-0.112,0.251,1.493,4.297,10.478,10.358
37.4,0.372,0.125,0.983,0.752,-0.492,0.062,-0.128,-0.299,1.529,4.473,9.665,10.344
37.4,0.28,-0.037,0.899,0.696,-0.573,0.386,0.025,-0.023,1.406,4.036,8.825,8.974
37.4,0.431,-0.07,0.953,0.706,-0.718,0.069,0.093,-0.259,1.448,4.399,10.059,9.909
37.4,0.19,0.041,1.046,0.727,-0.67,-0.112,-0.195,-0.352,1.55,4.543,10.554,10.75
37.4,0.4,-0.038,0.843,0.779,-0.566,0.184,0.495,-0.272,1.411,4.289,10.021,9.953
37.5,0.435,0.08,0.974,0.751,-0.829,0.158,0.56,-0.504,1.508,4.38,10.588,10.561
37.5,0.518,-0.043,0.892,0.749,-0.429,-0.111,-0.204,-0.205,1.436,4.234,8.946,10.587
37.5,0.385,0.072,0.819,0.748,-0.739,-0.123,0.3,-0.303,1.366,4.441,10.266,10.301
37.5,0.356,0.205,0.975,0.688,-0.608,-0.001,-0.047,-0.242,1.461,4.325,10.04,10.996
37.5,0.337,-0.051,1.073,0.715,-0.526,-0.141,-0.599,-0.334,1.583,4.379,10.591,10.688
37.5,0.33,0.005,0.878,0.739,-0.618,-0.133,-0.118,-0.548,1.42,4.145,9.967,9.784
37.5,0.31,0.165,0.827,0.687,-0.323,-0.126,-0.124,-0.158,1.321,4.024,9.209,10.412
37.5,0.394,-0.046,0.94,0.791,-0.219,0.099,-0.26,-0.409,1.528,4.167,10.738,11.535
37.5,0.417,0.1,0.918,0.716,-0.671,0.13,0.004,-0.388,1.429,4.285,10.067,10.337
37.5,0.381,0.077,0.911,0.648,-0.51,0.153,-0.235,-0.149,1.365,4.081,8.894,10.381
37.6,0.309,-0.057,1.027,0.763,-0.647,-0.167,0.018,-0.342,1.58,4.457,10.411,10.019
37.6,0.236,0.154,0.947,0.713,-0.759,0.089,0.217,-0.389,1.439,4.225,9.893,10.558
37.6,0.487,-0.146,0.851,0.791,-0.625,0.219,0.479,-0.563,1.433,4.306,10.175,11.237
37.6,0.273,0.091,1.045,0.683,-0.643,0.09,-0.305,-0.56,1.539,4.345,9.54,10.775
37.6,0.172,0.079,1.01,0.696,-0.634,0.004,-0.161,-0.266,1.498,4.391,10.806,11.876
37.6,0.261,-0.133,1.045,0.717,-0.666,-0.02,-0.207,-0.346,1.548,4.376,10.635,9.984
37.6,0.079,0.06,0.921,0.722,-0.229,0.102,-0.413,-0.367,1.441,4.134,9.432,10.714
37.6,0.351,0.148,1.022,0.731,-0.398,-0.304,-0.707,0.119,1.56,4.163,10.412,11.47
37.6,0.351,0.026,0.97,0.684,-0.813,0.108,0.061,-0.583,1.447,4.309,9.105,10.703
37.6,0.372,-0.028,0.936,0.712,-0.646,0.247,-0.115,-0.157,1.447,3.903,8.873,9.231
37.7,0.364,0.102,0.873,0.665,-0.579,-0.213,0.21,0.062,1.338,4.506,9.914,10.509
37.7,0.294,0.139,0.918,0.754,-0.421,-0.103,-0.407,-0.279,1.475,4.098,10.024,10.878
37.7,0.286,-0.07,1.087,0.688,-0.563,-0.125,-0.439,-0.594,1.583,4.524,9.497,10.059
37.7,0.276,-0.09,0.891,0.721,-0.63,0.206,0.403,-0.235,1.398,4.198,9.467,10.074
37.7,0.304,0.098,0.995,0.677,-0.729,0.092,0.147,0.188,1.463,4.509,11.07,11.177
37.7,0.339,-0.001,0.924,0.745,-0.453,0.012,-0.08,-0.416,1.465,4.197,9.826,9.247
37.7,0.388,-0.068,1.001,0.621,-0.663,-0.034,0.071,-0.16,1.439,4.523,8.987,9.867
37.7,0.626,0.056,0.712,0.718,-0.204,0.087,-0.481,-0.405,1.259,3.534,7.437,8.486
37.7,0.375,-0.055,0.95,0.73,-0.677,0.181,0.253,-0.128,1.463,4.347,10.346,10.951
37.7,0.396,-0.052,0.81,0.625,-0.909,0.06,0.876,0.512,1.234,3.886,9.242,10.447
37.8,0.341,0.041,0.918,0.697,-0.534,0.138,0.308,-0.017,1.415,4.478,10.123,10.93
37.8,0.473,0.047,0.945,0.76,-0.797,0.015,-0.08,-0.242,1.495,4.445,10.103,10.541
37.8,0.335,-0.102,1.014,0.769,-0.798,-0.048,0.248,-0.451,1.555,4.545,11.135,11.521
37.8,0.319,0.019,0.881,0.736,-0.638,-0.08,0.108,-0.194,1.414,4.276,10.204,9.598
37.8,0.179,0.018,1.141,0.7,-0.533,-0.167,-0.559,-0.423,1.641,4.426,10.873,11.65
37.8,0.189,-0.0,0.983,0.723,-0.811,-0.131,-0.175,-0.282,1.482,4.144,10.159,10.706
37.8,0.362,-0.153,0.837,0.732,-0.716,0.106,0.761,-0.056,1.348,4.269,9.872,9.367
37.8,0.366,-0.011,0.825,0.747,-1.051,-0.226,2.474,-0.134,1.336,4.47,10.528,10.527
37.8,0.284,-0.027,0.844,0.781,-0.704,-0.073,0.278,-0.541,1.416,3.947,9.778,9.693
37.8,0.352,-0.087,0.9,0.735,-0.59,-0.055,0.207,-0.273,1.428,4.501,11.041,10.62
37.9,0.255,0.065,1.04,0.747,-0.581,-0.048,-0.096,-0.445,1.58,4.483,11.15,11.228
37.9,0.462,-0.109,0.886,0.679,-0.508,0.257,-0.053,-0.412,1.369,4.001,8.498,9.157
37.9,0.409,-0.059,0.924,0.729,-0.876,0.067,0.508,0.078,1.436,4.367,10.352,10.21
37.9,0.267,-0.006,0.985,0.711,-0.636,-0.153,-0.052,0.171,1.483,4.407,10.754,11.075
37.9,0.246,-0.102,1.009,0.741,-0.459,-0.03,-0.306,-0.556,1.545,4.425,9.673,10.409
37.9,0.249,-0.099,0.905,0.763,-0.564,0.192,-0.359,-0.722,1.465,4.395,10.155,10.742
