true_angle,mean_x,mean_y,std_x,std_y,skew_x,skew_y,kurt_x,kurt_y,mean_distance,max_distance,hull_area,hull_perimeter
2.4,-3.387,0.027,0.658,0.595,-0.022,0.006,-0.561,-0.276,1.1,2.639,4.924,7.509
2.4,-3.286,0.024,0.463,0.59,0.359,0.185,0.152,-0.154,0.917,2.637,3.949,6.686
2.4,-3.408,-0.08,0.545,0.56,-0.155,0.035,-0.191,-0.383,0.976,2.648,4.231,6.583
2.4,-3.379,0.021,0.494,0.548,-0.262,0.119,0.482,-0.121,0.902,2.56,4.351,6.518
2.4,-3.36,0.011,0.585,0.599,0.182,-0.17,-0.498,-0.484,1.048,2.642,4.775,6.918
2.4,-3.253,0.075,0.62,0.525,0.203,-0.12,-0.663,-0.316,1.005,2.607,4.569,7.06
2.5,-3.261,0.03,0.514,0.507,-0.077,0.115,-0.366,-0.311,0.896,2.486,3.843,7.094
2.5,-3.324,-0.053,0.6,0.578,0.1,0.045,-0.267,-0.47,1.035,2.612,4.565,7.264
2.5,-3.312,-0.011,0.518,0.605,0.311,-0.071,-0.178,-0.358,0.976,2.605,4.504,6.901
2.5,-3.42,-0.051,0.567,0.583,-0.251,0.054,-0.508,0.209,1.01,2.669,4.033,6.94
2.5,-3.285,0.002,0.576,0.619,0.353,-0.241,-0.545,-0.444,1.052,2.645,4.64,7.29
2.5,-3.308,-0.066,0.512,0.497,0.227,0.185,-0.142,-0.164,0.881,2.5,3.944,6.213
2.5,-3.387,0.061,0.568,0.494,0.375,0.016,-0.462,0.053,0.932,2.604,4.216,6.779
2.5,-3.225,0.11,0.522,0.524,-0.053,-0.025,0.485,0.399,0.895,2.66,4.635,7.238
2.5,-3.335,-0.018,0.444,0.596,-0.053,-0.045,-0.069,-0.267,0.917,2.623,3.985,6.632
2.5,-3.476,-0.059,0.604,0.566,0.474,0.185,-0.221,0.084,1.025,2.571,4.56,6.49
2.6,-3.376,0.043,0.481,0.63,0.464,-0.08,0.485,-0.722,0.979,2.538,4.226,7.219
2.6,-3.23,-0.031,0.565,0.479,0.104,-0.217,-0.211,0.188,0.912,2.509,3.724,6.418
2.6,-3.363,-0.05,0.556,0.51,-0.034,0.186,-0.273,0.006,0.929,2.547,4.119,6.603
2.6,-3.277,0.049,0.526,0.553,0.217,-0.044,-0.023,-0.059,0.936,2.642,4.673,6.627
2.6,-3.314,-0.101,0.568,0.468,0.038,-0.196,-0.406,-0.105,0.915,2.573,3.882,6.753
2.6,-3.286,-0.018,0.57,0.564,-0.127,0.096,-0.312,-0.1,1.001,2.642,4.667,7.001
2.6,-3.401,0.011,0.556,0.573,0.344,-0.054,-0.25,-0.246,0.991,2.69,4.387,6.862
2.6,-3.353,0.035,0.431,0.602,-0.523,0.055,0.476,-0.393,0.911,2.619,3.686,6.767
2.6,-3.302,-0.118,0.57,0.628,-0.407,0.078,-0.435,-0.579,1.058,2.649,4.363,7.584
2.6,-3.271,-0.014,0.447,0.6,0.246,-0.026,0.615,-0.357,0.91,2.651,4.271,7.348
2.7,-3.31,-0.005,0.583,0.621,0.116,-0.042,-0.562,-0.766,1.069,2.641,4.663,6.964
2.7,-3.292,0.002,0.494,0.538,0.007,-0.493,0.585,0.103,0.898,2.484,3.77,6.976
2.7,-3.283,0.01,0.565,0.496,0.064,-0.153,-0.186,0.21,0.929,2.669,3.988,7.36
2.7,-3.402,-0.018,0.525,0.595,-0.198,0.003,-0.014,-0.474,0.981,2.617,4.395,6.942
2.7,-3.378,0.069,0.599,0.569,0.121,-0.156,-0.573,-0.19,1.022,2.631,4.778,7.343
2.7,-3.368,0.063,0.55,0.459,-0.032,-0.188,-0.15,0.363,0.873,2.414,3.516,6.964
2.7,-3.5,0.082,0.509,0.578,-0.213,-0.152,-0.402,-0.153,0.949,2.648,4.081,7.146
2.7,-3.371,0.096,0.501,0.669,0.089,-0.291,-0.22,-0.927,1.042,2.571,4.218,7.098
2.7,-3.241,0.005,0.514,0.56,0.135,0.021,-0.054,-0.129,0.941,2.507,4.283,6.371
2.7,-3.329,-0.059,0.469,0.584,0.071,0.113,0.385,-0.301,0.923,2.562,3.903,6.044
2.8,-3.431,-0.074,0.6,0.602,0.302,0.414,-0.088,-0.222,1.048,2.667,4.918,7.073
2.8,-3.253,0.005,0.586,0.476,-0.094,-0.226,-0.503,0.125,0.933,2.564,4.102,6.687
2.8,-3.327,-0.007,0.506,0.617,0.242,-0.022,-0.465,-0.482,0.992,2.698,4.339,7.339
2.8,-3.385,0.035,0.637,0.518,0.133,-0.246,-1.065,-0.679,1.01,2.566,3.658,6.384
2.8,-3.333,0.079,0.591,0.505,-0.033,-0.313,-0.066,0.213,0.958,2.56,4.53,7.217
2.8,-3.259,0.075,0.533,0.547,0.53,-0.078,-0.205,-0.168,0.947,2.66,4.256,6.714
2.8,-3.23,-0.019,0.568,0.543,0.163,-0.064,-0.562,-0.093,0.977,2.587,4.119,7.032
2.8,-3.244,-0.019,0.548,0.514,0.109,-0.077,-0.435,-0.435,0.932,2.573,4.201,7.098
2.8,-3.259,-0.057,0.582,0.504,0.11,0.22,-0.295,0.434,0.944,2.683,4.655,6.366
2.8,-3.258,-0.024,0.509,0.584,0.143,0.021,-0.566,-0.343,0.962,2.659,4.308,7.514
2.9,-3.346,-0.128,0.519,0.546,0.006,0.057,-0.519,-0.255,0.94,2.55,3.738,5.876
2.9,-3.301,0.002,0.488,0.514,0.113,-0.359,-0.334,-0.534,0.881,2.422,3.52,6.648
2.9,-3.356,-0.079,0.475,0.555,0.105,0.049,-0.025,0.08,0.902,2.587,4.183,7.075
2.9,-3.315,-0.011,0.539,0.547,0.359,0.032,0.012,0.036,0.943,2.64,4.467,6.527
2.9,-3.365,0.072,0.528,0.57,-0.081,-0.04,-0.125,-0.196,0.953,2.582,4.135,7.501
2.9,-3.314,-0.079,0.565,0.568,-0.116,0.139,-0.272,-0.243,1.001,2.681,4.229,6.148
2.9,-3.267,0.04,0.637,0.474,0.109,0.273,-0.76,-0.535,0.99,2.555,3.964,6.664
2.9,-3.372,0.034,0.594,0.571,-0.04,0.075,-0.314,-0.378,1.023,2.609,4.556,7.035
2.9,-3.253,0.063,0.573,0.546,-0.014,0.0,-0.008,-0.14,0.978,2.66,4.444,7.211
2.9,-3.299,-0.041,0.577,0.562,-0.199,0.111,-0.325,-0.522,1.005,2.657,4.823,7.1
3.0,-3.345,-0.142,0.559,0.554,0.184,-0.139,-0.691,-0.614,0.984,2.529,3.995,6.745
3.0,-3.216,0.002,0.493,0.519,0.087,0.17,-0.011,-0.019,0.878,2.613,4.36,7.169
3.0,-3.3,0.018,0.548,0.617,0.219,0.012,-0.188,-0.624,1.03,2.612,4.655,7.385
3.0,-3.362,0.097,0.568,0.475,0.243,0.321,-0.472,0.083,0.913,2.59,4.051,7.241
3.0,-3.17,-0.003,0.604,0.575,-0.135,-0.315,-0.362,-0.142,1.039,2.565,4.547,6.767
3.0,-3.209,0.079,0.533,0.54,-0.252,0.038,-1.038,-0.756,0.952,2.406,3.5,6.282
3.0,-3.207,0.004,0.578,0.571,-0.086,-0.381,-0.506,-0.266,1.012,2.635,4.384,7.053
3.0,-3.312,-0.048,0.537,0.581,0.068,0.263,-0.093,-0.088,0.976,2.634,4.615,7.118
3.0,-3.269,0.1,0.555,0.569,-0.096,0.181,-0.042,0.021,0.971,2.687,4.351,7.198
3.0,-3.196,0.017,0.441,0.549,0.149,0.129,-0.373,-0.052,0.866,2.605,3.724,7.049
3.1,-3.393,0.052,0.544,0.49,-0.032,-0.139,-0.294,0.149,0.908,2.594,4.239,6.88
3.1,-3.299,0.021,0.618,0.583,0.268,0.043,-0.603,-0.74,1.065,2.657,4.522,6.724
3.1,-3.247,-0.043,0.616,0.515,0.131,0.096,-0.71,-0.022,0.996,2.595,4.57,7.069
3.1,-3.175,-0.021,0.53,0.598,0.2,0.377,-0.491,-0.439,0.996,2.531,4.183,6.87
3.1,-3.27,-0.001,0.562,0.561,0.106,0.033,-0.5,-0.764,0.995,2.624,4.342,7.15
3.1,-3.327,-0.005,0.465,0.601,-0.463,0.033,0.018,-0.414,0.939,2.634,3.976,7.116
3.1,-3.259,0.064,0.51,0.601,0.448,0.077,0.085,-0.466,0.98,2.614,4.211,7.059
3.1,-3.348,0.091,0.573,0.621,0.072,-0.188,-0.324,-0.502,1.055,2.637,4.797,7.502
3.1,-3.219,-0.002,0.545,0.606,0.295,-0.043,-0.31,-0.557,1.017,2.607,4.573,7.055
3.1,-3.389,-0.037,0.545,0.572,-0.003,-0.021,-0.438,-0.379,0.976,2.705,4.563,7.301
3.2,-3.338,-0.03,0.575,0.572,0.031,0.191,-0.275,-0.185,1.012,2.645,4.313,7.032
3.2,-3.284,-0.02,0.512,0.612,0.221,-0.099,-0.402,-0.627,0.988,2.658,4.117,6.276
3.2,-3.136,-0.144,0.578,0.497,-0.092,-0.063,-0.336,-0.839,0.946,2.587,3.63,6.653
3.2,-3.261,0.008,0.545,0.527,0.293,-0.048,-0.047,0.043,0.928,2.714,4.625,7.39
3.2,-3.298,-0.028,0.516,0.584,-0.15,0.221,-0.013,-0.377,0.971,2.638,4.411,6.856
3.2,-3.177,0.026,0.578,0.549,0.088,-0.034,-0.705,-0.446,1.001,2.617,4.428,6.765
3.2,-3.311,-0.057,0.496,0.45,0.464,-0.126,0.502,-0.08,0.815,2.531,3.747,6.861
3.2,-3.218,-0.028,0.629,0.57,0.111,-0.001,-0.875,-0.624,1.067,2.646,4.516,7.245
3.2,-3.221,-0.03,0.587,0.559,0.029,0.075,-0.618,-0.359,1.014,2.686,4.438,7.364
3.2,-3.234,0.055,0.556,0.564,-0.206,0.076,-0.317,-0.542,0.982,2.54,4.264,6.529
3.3,-3.174,0.056,0.532,0.628,-0.28,-0.209,-0.19,-0.747,1.027,2.614,4.506,6.747
3.3,-3.259,-0.084,0.545,0.565,-0.187,-0.052,-0.131,-0.72,0.975,2.546,4.277,6.611
3.3,-3.242,0.121,0.543,0.478,0.398,0.093,-0.037,-0.046,0.885,2.535,4.105,6.75
3.3,-3.307,0.03,0.52,0.568,-0.041,-0.013,-0.052,-0.5,0.95,2.544,4.408,7.3
3.3,-3.311,-0.02,0.519,0.549,-0.202,-0.043,-0.312,-0.151,0.934,2.605,3.916,6.318
3.3,-3.161,-0.113,0.636,0.576,0.101,0.081,-0.908,-0.398,1.079,2.645,4.578,6.574
3.3,-3.285,0.06,0.556,0.526,0.072,-0.305,-0.149,-0.203,0.945,2.623,4.199,5.99
3.3,-3.298,-0.071,0.57,0.594,0.346,0.247,-0.443,-0.459,1.02,2.588,4.422,7.087
3.3,-3.297,-0.11,0.533,0.539,0.1,0.202,-0.513,-0.363,0.938,2.564,4.166,6.925
3.3,-3.3,-0.026,0.573,0.488,0.21,-0.084,-0.402,0.105,0.931,2.527,4.084,7.062
3.4,-3.219,0.021,0.568,0.551,0.248,-0.14,-0.455,-0.098,0.983,2.608,4.464,6.925
3.4,-3.224,-0.029,0.56,0.55,0.094,-0.223,-0.465,-0.386,0.967,2.68,4.502,7.474
3.4,-3.136,0.002,0.614,0.534,0.089,0.138,-0.6,-0.48,1.013,2.67,4.79,7.346
3.4,-3.188,0.043,0.473,0.502,0.437,0.031,-0.062,-0.127,0.845,2.443,3.695,5.957
3.4,-3.365,0.037,0.542,0.57,-0.151,-0.084,-0.269,-0.079,0.979,2.58,4.279,6.72
3.4,-3.213,0.041,0.592,0.508,0.113,0.1,-0.251,0.074,0.957,2.649,4.356,6.708
3.4,-3.295,0.092,0.574,0.54,0.027,-0.281,-0.404,0.12,0.976,2.637,4.471,7.358
3.4,-3.265,0.024,0.47,0.562,-0.218,0.009,0.182,0.18,0.9,2.677,4.17,7.143
3.4,-3.165,0.048,0.491,0.578,-0.245,-0.066,0.193,-0.389,0.937,2.588,4.481,6.72
3.4,-3.14,-0.018,0.58,0.571,-0.122,-0.018,-0.345,-0.165,1.012,2.632,4.751,7.481
3.5,-3.229,-0.054,0.501,0.572,0.217,0.015,-0.661,-0.358,0.947,2.705,4.015,6.933
3.5,-3.343,0.101,0.589,0.504,-0.01,-0.244,-0.538,0.036,0.961,2.568,4.434,6.654
3.5,-3.336,0.125,0.592,0.612,0.326,0.26,-0.414,-0.669,1.066,2.611,4.518,6.958
3.5,-3.27,0.121,0.519,0.472,0.092,0.506,-0.492,-0.454,0.868,2.372,3.298,6.361
3.5,-3.207,0.112,0.532,0.57,-0.031,-0.016,-0.253,-0.584,0.972,2.661,4.472,6.344
3.5,-3.141,0.05,0.529,0.6,0.083,-0.348,-0.524,-0.332,0.991,2.574,4.209,7.209
3.5,-3.21,-0.125,0.442,0.571,0.248,0.052,0.354,-0.325,0.892,2.466,3.851,6.767
3.5,-3.34,-0.043,0.526,0.532,0.109,-0.135,-0.291,-0.652,0.931,2.623,4.031,7.048
3.5,-3.18,-0.058,0.469,0.545,-0.197,0.158,0.469,-0.606,0.884,2.667,4.185,6.258
3.5,-3.246,0.0,0.584,0.521,0.068,-0.161,-0.668,-0.077,0.969,2.561,4.359,6.87
3.6,-3.269,0.072,0.612,0.572,0.017,-0.045,-0.412,-0.177,1.051,2.624,4.371,7.038
3.6,-3.259,0.091,0.617,0.553,0.133,-0.115,-0.357,-0.034,1.033,2.627,4.523,7.642
3.6,-3.225,0.039,0.514,0.506,0.135,-0.029,0.612,-0.247,0.88,2.652,4.281,6.579
3.6,-3.343,0.008,0.574,0.568,0.255,0.5,-0.561,-0.662,1.01,2.444,3.899,6.613
3.6,-3.157,-0.103,0.597,0.568,0.062,0.121,-0.41,-0.559,1.029,2.671,4.603,7.543
3.6,-3.388,0.101,0.595,0.518,0.197,0.094,-0.284,-0.113,0.975,2.597,4.356,6.856
3.6,-3.226,0.011,0.464,0.55,0.479,-0.011,0.408,-0.099,0.883,2.381,3.388,6.342
3.6,-3.247,0.036,0.515,0.571,0.131,-0.078,0.037,0.099,0.947,2.68,4.388,7.31
3.6,-3.342,0.007,0.555,0.554,0.265,0.302,-0.245,-0.334,0.978,2.541,4.029,6.877
3.6,-3.187,-0.13,0.55,0.457,0.069,0.403,-0.329,0.217,0.882,2.426,3.716,5.881
3.7,-3.299,-0.011,0.583,0.548,0.03,-0.132,-0.666,-0.466,1.002,2.589,4.32,6.277
3.7,-3.317,-0.037,0.593,0.516,0.113,0.152,-0.428,0.186,0.967,2.663,4.542,7.14
3.7,-3.348,0.015,0.524,0.545,0.186,-0.011,-0.405,-0.385,0.946,2.453,4.114,6.417
3.7,-3.217,-0.031,0.567,0.577,-0.024,-0.158,-0.593,-0.005,1.006,2.671,4.429,7.319
3.7,-3.219,0.014,0.562,0.585,0.011,0.246,-0.264,-0.965,1.017,2.589,4.321,7.061
3.7,-3.321,-0.026,0.588,0.59,0.207,-0.175,-0.378,-0.702,1.044,2.518,4.269,7.026
3.7,-3.142,0.031,0.647,0.538,-0.006,-0.094,-0.934,-0.388,1.056,2.538,4.587,7.27
3.7,-3.292,0.002,0.559,0.6,0.064,-0.009,-0.358,-0.832,1.022,2.526,4.336,6.984
3.7,-3.077,-0.036,0.55,0.525,0.29,0.005,-0.503,0.191,0.946,2.554,4.041,7.124
3.7,-3.168,-0.025,0.57,0.558,0.057,-0.219,-0.502,-0.597,0.986,2.614,4.148,7.054
3.8,-3.259,-0.037,0.561,0.48,0.145,0.09,-0.461,-0.27,0.918,2.524,3.763,6.504
3.8,-3.35,0.059,0.497,0.472,0.113,-0.081,-0.009,0.164,0.832,2.624,4.24,6.382
3.8,-3.26,0.163,0.58,0.552,0.088,-0.053,-0.516,-0.529,0.995,2.591,4.341,6.927
3.8,-3.236,-0.033,0.547,0.54,0.014,0.179,-0.137,-0.052,0.941,2.606,4.566,6.56
3.8,-3.214,0.017,0.59,0.537,0.235,-0.006,-0.413,-0.359,0.996,2.666,4.334,7.511
3.8,-3.217,-0.01,0.565,0.591,0.019,0.021,0.019,0.001,1.006,2.621,4.886,7.795
3.8,-3.176,-0.051,0.568,0.636,0.19,0.171,-0.897,-0.927,1.069,2.611,4.234,7.394
3.8,-3.191,0.036,0.667,0.582,-0.278,-0.128,-0.701,-0.512,1.112,2.692,4.539,6.874
3.8,-3.272,-0.067,0.485,0.5,-0.03,-0.176,0.081,-0.203,0.855,2.481,3.642,6.91
3.8,-3.217,-0.062,0.639,0.463,0.001,-0.479,-0.678,-0.278,0.975,2.533,3.903,6.885
3.9,-3.302,-0.005,0.533,0.613,0.377,0.063,0.204,-0.525,0.999,2.597,4.456,6.703
3.9,-3.202,-0.024,0.527,0.584,0.53,0.279,-0.506,-0.493,0.972,2.644,4.348,6.808
3.9,-3.224,0.083,0.51,0.58,0.186,-0.288,0.122,0.021,0.945,2.574,4.037,6.706
3.9,-3.286,-0.027,0.525,0.564,0.31,0.097,0.075,-0.316,0.948,2.674,4.474,6.811
3.9,-3.243,0.085,0.525,0.662,-0.227,-0.155,-0.508,-0.839,1.051,2.628,4.391,7.053
3.9,-3.196,-0.036,0.598,0.573,0.172,-0.102,-0.448,-0.135,1.034,2.654,4.696,6.928
3.9,-3.387,-0.055,0.546,0.562,0.221,0.228,-0.48,-0.266,0.978,2.606,4.167,6.75
3.9,-3.236,-0.113,0.5,0.439,0.249,-0.144,0.512,0.624,0.8,2.579,4.07,6.108
3.9,-3.137,-0.001,0.587,0.517,0.325,0.009,-0.29,-0.205,0.971,2.561,4.424,6.863
3.9,-3.338,-0.095,0.512,0.596,0.12,0.271,-0.012,-0.38,0.974,2.655,4.387,6.653
4.0,-3.207,-0.05,0.56,0.494,0.269,-0.111,-0.398,0.092,0.919,2.507,4.242,6.982
4.0,-3.256,0.093,0.511,0.53,-0.248,0.194,-0.104,0.008,0.909,2.351,3.365,6.223
4.0,-3.265,-0.03,0.548,0.54,0.18,0.329,-0.643,-0.419,0.957,2.411,3.864,7.24
4.0,-3.258,0.028,0.547,0.526,0.375,-0.071,0.001,-0.176,0.937,2.649,4.281,6.743
4.0,-3.153,0.102,0.61,0.575,-0.134,-0.137,-0.702,-0.55,1.046,2.637,4.771,7.314
4.0,-3.163,0.156,0.565,0.603,0.164,-0.082,-0.513,-1.107,1.04,2.414,3.887,6.558
4.0,-3.24,-0.067,0.617,0.545,0.124,0.009,-0.571,-0.388,1.023,2.649,4.416,5.842
4.0,-3.259,0.045,0.567,0.522,0.017,-0.046,-0.617,-0.019,0.956,2.533,4.134,7.057
4.0,-3.252,0.004,0.553,0.569,-0.141,-0.274,-0.314,-0.305,0.982,2.592,4.46,7.316
4.0,-3.283,0.038,0.598,0.623,-0.047,-0.059,-0.622,-0.7,1.081,2.673,4.882,7.782
4.1,-3.178,0.115,0.596,0.549,0.263,0.454,-0.013,-0.242,0.992,2.653,4.097,6.653
4.1,-3.194,0.024,0.597,0.53,-0.181,0.124,-0.428,0.251,0.988,2.695,4.656,7.53
4.1,-3.233,0.031,0.543,0.585,-0.069,0.265,-0.35,-0.788,0.997,2.633,4.301,6.383
4.1,-3.242,0.02,0.488,0.509,-0.237,-0.167,-0.135,-0.291,0.872,2.462,3.806,6.144
4.1,-3.172,0.006,0.554,0.495,-0.001,0.132,-0.385,0.057,0.916,2.611,4.11,6.813
4.1,-3.298,-0.152,0.541,0.526,-0.273,0.228,-0.299,-0.61,0.94,2.411,3.371,5.934
4.1,-3.192,-0.023,0.514,0.57,0.123,0.061,0.018,-0.153,0.943,2.634,4.446,6.859
4.1,-3.394,-0.082,0.561,0.53,0.202,-0.276,-0.125,-0.345,0.962,2.578,4.002,6.532
4.1,-3.192,-0.131,0.596,0.583,-0.167,0.147,-0.511,-0.286,1.031,2.67,4.669,7.684
4.1,-3.203,0.047,0.553,0.453,0.085,0.323,-0.208,-0.359,0.891,2.507,3.49,5.529
4.2,-3.168,0.058,0.593,0.564,0.088,0.289,-0.697,-0.691,1.022,2.539,4.237,6.503
4.2,-3.236,-0.011,0.613,0.582,0.195,0.194,-0.334,-0.33,1.054,2.621,4.34,7.344
4.2,-3.243,-0.021,0.563,0.619,-0.054,0.044,-0.012,-0.437,1.044,2.701,4.924,7.211
4.2,-3.196,0.047,0.502,0.561,-0.14,-0.027,-0.186,-0.636,0.94,2.634,4.163,6.525
4.2,-3.31,0.1,0.483,0.596,0.303,-0.403,-0.003,-0.502,0.953,2.574,3.915,6.656
4.2,-3.179,-0.051,0.5,0.522,0.064,0.102,-0.459,0.158,0.898,2.574,4.095,6.188
4.2,-3.244,-0.014,0.52,0.506,0.28,-0.159,0.22,-0.193,0.89,2.641,3.875,6.889
4.2,-3.289,-0.033,0.543,0.596,0.219,-0.014,-0.224,-0.511,1.007,2.583,4.346,7.266
4.2,-3.313,0.056,0.527,0.531,0.113,-0.144,0.049,-0.82,0.921,2.673,3.904,7.036
4.2,-3.209,-0.012,0.531,0.563,-0.183,-0.246,-0.107,-0.425,0.963,2.622,4.495,7.243
4.3,-3.19,-0.01,0.522,0.529,-0.048,0.165,0.524,-0.286,0.912,2.713,4.794,7.686
4.3,-3.227,0.047,0.549,0.56,-0.156,0.092,-0.359,0.0,0.967,2.67,4.383,7.26
4.3,-3.114,0.074,0.619,0.571,0.018,0.024,-0.499,-0.164,1.048,2.684,4.673,7.099
4.3,-3.21,-0.025,0.648,0.44,0.09,-0.475,-0.669,0.161,0.966,2.583,4.25,6.679
4.3,-3.241,0.002,0.538,0.575,-0.03,0.051,-0.3,-0.569,0.987,2.684,4.356,7.405
4.3,-3.218,-0.017,0.55,0.548,-0.246,0.125,0.01,-0.146,0.96,2.617,4.414,6.996
4.3,-3.076,0.038,0.53,0.544,-0.154,0.114,0.03,-0.008,0.933,2.616,4.412,6.98
4.3,-3.302,-0.026,0.528,0.559,0.002,0.053,-0.498,-0.265,0.956,2.563,4.43,6.556
4.3,-3.167,0.049,0.562,0.57,0.089,-0.307,-0.306,-0.122,0.993,2.585,4.379,7.081
4.3,-3.092,-0.091,0.534,0.628,-0.348,0.186,-0.342,-0.421,1.022,2.648,4.463,6.846
4.4,-3.179,-0.079,0.597,0.612,0.109,0.019,-0.07,-0.618,1.065,2.712,4.672,7.633
4.4,-3.188,-0.009,0.621,0.548,0.032,0.124,-0.805,-0.459,1.035,2.607,4.335,7.07
4.4,-3.21,-0.064,0.525,0.536,-0.099,0.047,-0.171,0.045,0.934,2.542,3.85,6.274
4.4,-3.117,0.041,0.531,0.573,0.437,-0.011,-0.044,-0.341,0.961,2.642,4.223,6.243
4.4,-3.187,-0.039,0.579,0.479,0.037,-0.098,-0.482,0.517,0.916,2.59,4.14,6.284
4.4,-3.081,-0.102,0.569,0.498,-0.069,0.039,-0.517,0.036,0.934,2.612,4.48,7.467
4.4,-3.125,0.011,0.564,0.586,-0.048,0.39,-0.609,-0.611,1.013,2.539,4.19,6.762
4.4,-3.113,-0.007,0.564,0.542,0.056,-0.172,-0.393,0.039,0.964,2.614,4.579,6.855
4.4,-3.22,-0.03,0.609,0.536,0.14,0.23,-0.421,-0.194,1.007,2.662,4.367,7.602
4.4,-3.255,-0.075,0.596,0.507,0.22,-0.209,-0.39,-0.494,0.974,2.608,4.272,7.477
4.5,-3.184,-0.045,0.607,0.526,0.108,-0.149,-0.509,-0.526,1.003,2.563,4.203,6.635
4.5,-3.219,0.031,0.592,0.572,-0.0,0.197,-0.322,-0.481,1.028,2.6,4.869,7.392
4.5,-3.276,-0.038,0.571,0.497,0.258,-0.001,0.264,0.556,0.929,2.649,4.285,6.788
4.5,-3.239,-0.002,0.516,0.484,0.157,0.277,-0.325,-0.086,0.877,2.504,3.744,6.683
4.5,-3.18,-0.043,0.575,0.581,0.197,0.318,-0.531,-0.239,1.021,2.636,4.562,7.02
4.5,-3.146,-0.094,0.544,0.577,0.008,0.142,-0.016,-0.442,0.981,2.634,4.813,7.085
4.5,-3.22,0.109,0.567,0.498,0.02,-0.173,-0.557,0.375,0.939,2.599,4.128,6.465
4.5,-3.152,0.089,0.61,0.567,0.236,0.004,-0.4,-0.702,1.041,2.676,4.511,7.239
4.5,-3.119,0.082,0.588,0.494,-0.142,0.07,-0.139,-0.204,0.948,2.633,4.22,6.854
4.5,-3.197,-0.016,0.54,0.578,0.38,-0.036,-0.405,-0.562,0.986,2.507,4.082,6.851
4.6,-3.147,-0.124,0.544,0.536,0.084,-0.052,-0.278,-0.396,0.955,2.599,4.065,6.979
4.6,-3.163,0.017,0.575,0.56,0.109,0.056,-0.818,-0.383,1.006,2.512,4.217,7.299
4.6,-3.179,0.026,0.581,0.564,0.139,-0.336,-0.371,-0.366,1.009,2.655,4.197,7.007
4.6,-3.123,0.067,0.581,0.514,-0.039,-0.018,-0.925,-0.207,0.963,2.558,3.874,6.548
4.6,-3.137,-0.095,0.482,0.535,0.36,-0.054,0.043,-0.006,0.89,2.569,4.065,6.84
4.6,-3.121,0.027,0.499,0.544,0.079,-0.233,-0.098,0.096,0.899,2.682,4.359,7.458
4.6,-3.241,0.064,0.546,0.6,0.017,-0.079,-0.011,-0.593,1.003,2.686,4.607,7.693
4.6,-3.175,0.058,0.571,0.57,0.135,-0.172,-0.865,-0.658,1.007,2.681,4.463,7.305
4.6,-3.228,0.034,0.544,0.589,0.055,0.067,-0.433,-0.443,1.005,2.693,4.462,6.712
4.6,-3.173,-0.171,0.576,0.566,0.222,0.17,-0.451,-0.719,1.018,2.53,3.825,6.484
4.7,-3.144,-0.114,0.569,0.54,0.148,0.153,-0.067,-0.073,0.964,2.61,4.387,7.479
4.7,-3.152,-0.034,0.618,0.513,0.116,0.233,-0.643,-0.209,0.999,2.655,4.284,7.172
4.7,-3.213,-0.241,0.492,0.566,0.211,0.26,-0.133,-0.217,0.934,2.556,4.024,6.222
4.7,-3.21,-0.054,0.525,0.599,-0.182,-0.029,-0.084,-0.342,0.991,2.552,4.486,6.748
4.7,-3.291,-0.135,0.492,0.559,-0.184,-0.145,-0.429,-0.617,0.929,2.403,3.543,6.166
4.7,-3.124,-0.008,0.589,0.617,0.339,0.114,-0.408,-0.673,1.061,2.59,4.482,7.214
4.7,-3.126,0.055,0.469,0.567,0.507,0.165,-0.059,-0.478,0.905,2.525,4.065,7.403
4.7,-3.242,-0.052,0.502,0.534,0.194,-0.135,0.267,-0.464,0.906,2.547,4.201,6.604
4.7,-3.083,0.025,0.611,0.617,0.132,0.129,-0.719,-0.496,1.086,2.666,4.605,7.208
4.7,-3.322,-0.034,0.556,0.59,0.085,-0.314,-0.607,-0.409,1.004,2.562,4.421,6.925
4.8,-3.165,0.056,0.579,0.573,-0.052,0.02,-0.369,0.007,1.013,2.662,4.804,7.44
4.8,-3.178,0.013,0.593,0.516,0.262,0.162,-0.71,-0.071,0.975,2.694,4.486,6.999
4.8,-3.063,-0.023,0.48,0.564,0.374,-0.097,0.237,-0.485,0.919,2.541,4.154,6.349
4.8,-3.158,-0.093,0.522,0.574,0.382,-0.269,-0.048,-0.436,0.96,2.635,4.341,6.89
4.8,-3.123,0.011,0.537,0.535,-0.258,0.001,-0.206,-0.097,0.934,2.592,3.904,6.659
4.8,-3.188,-0.087,0.533,0.555,-0.168,-0.023,-0.045,0.141,0.942,2.609,4.797,6.553
4.8,-3.222,0.012,0.591,0.562,0.251,-0.092,-0.56,-0.261,1.019,2.649,4.517,7.31
4.8,-3.198,0.021,0.515,0.536,0.113,0.087,-0.05,-0.459,0.917,2.574,4.089,7.142
4.8,-3.22,0.027,0.497,0.581,-0.214,0.237,-0.312,-0.376,0.949,2.601,4.354,6.628
4.8,-3.079,-0.013,0.587,0.554,0.429,-0.224,-0.123,-0.362,0.995,2.544,4.194,7.347
4.9,-3.058,-0.004,0.519,0.556,-0.133,-0.029,-0.534,-0.415,0.948,2.614,3.85,6.682
4.9,-3.155,-0.03,0.524,0.545,0.103,0.099,-0.196,-0.154,0.932,2.584,4.288,7.139
